anomaly_idx,manufacturer,retailer,anomaly_score,match_rank,match_distance,match_recovery_days,match_response_type,match_disruption_type,match_industry
62,ENDO PHARMACEUTICALS INC,TUG VALLEY PHARMACY #1 (WV),4,3,0.6949,117.0,Combined Strategy,Geopolitical,Consumer Goods
63,IMPAX LABORATORIES INC,TUG VALLEY PHARMACY #1 (WV),4,1,0.498,50.0,Combined Strategy,Labor Strike,Consumer Goods
63,IMPAX LABORATORIES INC,TUG VALLEY PHARMACY #1 (WV),4,2,0.5007,110.0,Combined Strategy,Labor Strike,Consumer Goods
63,IMPAX LABORATORIES INC,TUG VALLEY PHARMACY #1 (WV),4,3,0.5038,176.0,Combined Strategy,Labor Strike,Consumer Goods
64,VINTAGE PHARMACEUTICALS LLC,TUG VALLEY PHARMACY #1 (WV),4,1,0.4917,176.0,Combined Strategy,Labor Strike,Consumer Goods
64,VINTAGE PHARMACEUTICALS LLC,TUG VALLEY PHARMACY #1 (WV),4,2,0.5136,50.0,Combined Strategy,Labor Strike,Consumer Goods
64,VINTAGE PHARMACEUTICALS LLC,TUG VALLEY PHARMACY #1 (WV),4,3,0.5176,110.0,Combined Strategy,Labor Strike,Consumer Goods
65,ENDO PHARMACEUTICALS INC,TUG VALLEY PHARMACY #1 (WV),4,1,0.53,261.0,Combined Strategy,Labor Strike,Consumer Goods
65,ENDO PHARMACEUTICALS INC,TUG VALLEY PHARMACY #1 (WV),4,2,0.553,176.0,Combined Strategy,Labor Strike,Consumer Goods
65,ENDO PHARMACEUTICALS INC,TUG VALLEY PHARMACY #1 (WV),4,3,0.6794,117.0,Combined Strategy,Geopolitical,Consumer Goods
66,CADISTA PHARMACEUTICALS INC,TUG VALLEY PHARMACY #1 (WV),4,1,0.4871,176.0,Combined Strategy,Labor Strike,Consumer Goods
66,CADISTA PHARMACEUTICALS INC,TUG VALLEY PHARMACY #1 (WV),4,2,0.5275,50.0,Combined Strategy,Labor Strike,Consumer Goods
66,CADISTA PHARMACEUTICALS INC,TUG VALLEY PHARMACY #1 (WV),4,3,0.5323,110.0,Combined Strategy,Labor Strike,Consumer Goods
67,PURDUE PHARMA LP,WALGREENS #1158 (WV),4,1,1.0344,25.0,Combined Strategy,Geopolitical,Consumer Goods
67,PURDUE PHARMA LP,WALGREENS #1158 (WV),4,2,1.6275,216.0,Combined Strategy,Natural Disaster,Consumer Goods
67,PURDUE PHARMA LP,WALGREENS #1158 (WV),4,3,1.9835,146.0,Combined Strategy,Natural Disaster,Electronics
68,PURDUE PHARMA LP,WINN-DIXIE PHARMACY #6807 (NH),4,1,1.0344,25.0,Combined Strategy,Geopolitical,Consumer Goods
68,PURDUE PHARMA LP,WINN-DIXIE PHARMACY #6807 (NH),4,2,1.6275,216.0,Combined Strategy,Natural Disaster,Consumer Goods
68,PURDUE PHARMA LP,WINN-DIXIE PHARMACY #6807 (NH),4,3,1.9835,146.0,Combined Strategy,Natural Disaster,Electronics
69,MYLAN PHARMACEUTICALS INC,TUG VALLEY PHARMACY #1 (WV),4,1,0.4961,110.0,Combined Strategy,Labor Strike,Consumer Goods
69,MYLAN PHARMACEUTICALS INC,TUG VALLEY PHARMACY #1 (WV),4,2,0.4987,50.0,Combined Strategy,Labor Strike,Consumer Goods
69,MYLAN PHARMACEUTICALS INC,TUG VALLEY PHARMACY #1 (WV),4,3,0.5284,47.0,Combined Strategy,Labor Strike,Consumer Goods
70,PURDUE PHARMA LP,QUALITY CARE PHARMACY #3532 (AR),4,1,1.0344,25.0,Combined Strategy,Geopolitical,Consumer Goods
70,PURDUE PHARMA LP,QUALITY CARE PHARMACY #3532 (AR),4,2,1.6275,216.0,Combined Strategy,Natural Disaster,Consumer Goods
70,PURDUE PHARMA LP,QUALITY CARE PHARMACY #3532 (AR),4,3,1.9835,146.0,Combined Strategy,Natural Disaster,Electronics
71,AMNEAL PHARMACEUTICALS LLC,TUG VALLEY PHARMACY #1 (WV),4,1,0.5066,110.0,Combined Strategy,Labor Strike,Consumer Goods
71,AMNEAL PHARMACEUTICALS LLC,TUG VALLEY PHARMACY #1 (WV),4,2,0.5101,50.0,Combined Strategy,Labor Strike,Consumer Goods
71,AMNEAL PHARMACEUTICALS LLC,TUG VALLEY PHARMACY #1 (WV),4,3,0.5128,47.0,Combined Strategy,Labor Strike,Consumer Goods
72,PURDUE PHARMA LP,WALGREENS #1104 (NV),4,1,1.0344,25.0,Combined Strategy,Geopolitical,Consumer Goods
72,PURDUE PHARMA LP,WALGREENS #1104 (NV),4,2,1.6275,216.0,Combined Strategy,Natural Disaster,Consumer Goods
72,PURDUE PHARMA LP,WALGREENS #1104 (NV),4,3,1.9835,146.0,Combined Strategy,Natural Disaster,Electronics
73,ACTAVIS PHARMA INC,TUG VALLEY PHARMACY #1 (WV),4,1,0.495,50.0,Combined Strategy,Labor Strike,Consumer Goods
73,ACTAVIS PHARMA INC,TUG VALLEY PHARMACY #1 (WV),4,2,0.4974,110.0,Combined Strategy,Labor Strike,Consumer Goods
73,ACTAVIS PHARMA INC,TUG VALLEY PHARMACY #1 (WV),4,3,0.5078,176.0,Combined Strategy,Labor Strike,Consumer Goods
74,TEVA PHARMACEUTICALS USA INC,TUG VALLEY PHARMACY #1 (WV),4,1,0.5139,261.0,Combined Strategy,Labor Strike,Consumer Goods
74,TEVA PHARMACEUTICALS USA INC,TUG VALLEY PHARMACY #1 (WV),4,2,0.5768,176.0,Combined Strategy,Labor Strike,Consumer Goods
74,TEVA PHARMACEUTICALS USA INC,TUG VALLEY PHARMACY #1 (WV),4,3,0.6892,117.0,Combined Strategy,Geopolitical,Consumer Goods
75,PURDUE PHARMA LP,TUG VALLEY PHARMACY #1 (WV),4,1,0.4893,176.0,Combined Strategy,Labor Strike,Consumer Goods
75,PURDUE PHARMA LP,TUG VALLEY PHARMACY #1 (WV),4,2,0.5846,50.0,Combined Strategy,Labor Strike,Consumer Goods
75,PURDUE PHARMA LP,TUG VALLEY PHARMACY #1 (WV),4,3,0.5919,110.0,Combined Strategy,Labor Strike,Consumer Goods
76,SUN PHARMA GLOBAL INC,TUG VALLEY PHARMACY #1 (WV),4,1,0.5145,261.0,Combined Strategy,Labor Strike,Consumer Goods
76,SUN PHARMA GLOBAL INC,TUG VALLEY PHARMACY #1 (WV),4,2,0.5757,176.0,Combined Strategy,Labor Strike,Consumer Goods
76,SUN PHARMA GLOBAL INC,TUG VALLEY PHARMACY #1 (WV),4,3,0.6887,117.0,Combined Strategy,Geopolitical,Consumer Goods
77,QUALITEST PHARMACEUTICALS,TUG VALLEY PHARMACY #1 (WV),4,1,0.4868,176.0,Combined Strategy,Labor Strike,Consumer Goods
77,QUALITEST PHARMACEUTICALS,TUG VALLEY PHARMACY #1 (WV),4,2,0.5703,50.0,Combined Strategy,Labor Strike,Consumer Goods
77,QUALITEST PHARMACEUTICALS,TUG VALLEY PHARMACY #1 (WV),4,3,0.5771,110.0,Combined Strategy,Labor Strike,Consumer Goods
78,MYLAN PHARMACEUTICALS INC,TUG VALLEY PHARMACY #1 (WV),4,1,0.5069,47.0,Combined Strategy,Labor Strike,Consumer Goods
78,MYLAN PHARMACEUTICALS INC,TUG VALLEY PHARMACY #1 (WV),4,2,0.5125,110.0,Combined Strategy,Labor Strike,Consumer Goods
78,MYLAN PHARMACEUTICALS INC,TUG VALLEY PHARMACY #1 (WV),4,3,0.5164,50.0,Combined Strategy,Labor Strike,Consumer Goods
79,CADISTA PHARMACEUTICALS INC,TUG VALLEY PHARMACY #1 (WV),4,1,0.4924,176.0,Combined Strategy,Labor Strike,Consumer Goods
79,CADISTA PHARMACEUTICALS INC,TUG VALLEY PHARMACY #1 (WV),4,2,0.5122,50.0,Combined Strategy,Labor Strike,Consumer Goods
79,CADISTA PHARMACEUTICALS INC,TUG VALLEY PHARMACY #1 (WV),4,3,0.5161,110.0,Combined Strategy,Labor Strike,Consumer Goods
80,MALLINCKRODT LLC,TUG VALLEY PHARMACY #1 (WV),4,1,0.4873,176.0,Combined Strategy,Labor Strike,Consumer Goods
80,MALLINCKRODT LLC,TUG VALLEY PHARMACY #1 (WV),4,2,0.5264,50.0,Combined Strategy,Labor Strike,Consumer Goods
80,MALLINCKRODT LLC,TUG VALLEY PHARMACY #1 (WV),4,3,0.5312,110.0,Combined Strategy,Labor Strike,Consumer Goods
81,HIKMA PHARMACEUTICALS,TUG VALLEY PHARMACY #1 (WV),4,1,0.5083,47.0,Combined Strategy,Labor Strike,Consumer Goods
81,HIKMA PHARMACEUTICALS,TUG VALLEY PHARMACY #1 (WV),4,2,0.511,110.0,Combined Strategy,Labor Strike,Consumer Goods
81,HIKMA PHARMACEUTICALS,TUG VALLEY PHARMACY #1 (WV),4,3,0.5148,50.0,Combined Strategy,Labor Strike,Consumer Goods
82,PURDUE PHARMA LP,TUG VALLEY PHARMACY #1 (WV),4,1,0.4889,50.0,Combined Strategy,Labor Strike,Consumer Goods
82,PURDUE PHARMA LP,TUG VALLEY PHARMACY #1 (WV),4,2,0.4905,110.0,Combined Strategy,Labor Strike,Consumer Goods
82,PURDUE PHARMA LP,TUG VALLEY PHARMACY #1 (WV),4,3,0.5207,176.0,Combined Strategy,Labor Strike,Consumer Goods
83,PURDUE PHARMA LP,GOOD NEIGHBOR PHARMACY #9196 (KS),4,1,1.0344,25.0,Combined Strategy,Geopolitical,Consumer Goods
83,PURDUE PHARMA LP,GOOD NEIGHBOR PHARMACY #9196 (KS),4,2,1.6275,216.0,Combined Strategy,Natural Disaster,Consumer Goods
83,PURDUE PHARMA LP,GOOD NEIGHBOR PHARMACY #9196 (KS),4,3,1.9835,146.0,Combined Strategy,Natural Disaster,Electronics
84,MALLINCKRODT LLC,TUG VALLEY PHARMACY #1 (WV),4,1,0.5372,261.0,Combined Strategy,Labor Strike,Consumer Goods
84,MALLINCKRODT LLC,TUG VALLEY PHARMACY #1 (WV),4,2,0.5447,176.0,Combined Strategy,Labor Strike,Consumer Goods
84,MALLINCKRODT LLC,TUG VALLEY PHARMACY #1 (WV),4,3,0.6765,117.0,Combined Strategy,Geopolitical,Consumer Goods
85,TEVA PHARMACEUTICALS USA INC,TUG VALLEY PHARMACY #1 (WV),4,1,0.5272,176.0,Combined Strategy,Labor Strike,Consumer Goods
85,TEVA PHARMACEUTICALS USA INC,TUG VALLEY PHARMACY #1 (WV),4,2,0.5566,261.0,Combined Strategy,Labor Strike,Consumer Goods
85,TEVA PHARMACEUTICALS USA INC,TUG VALLEY PHARMACY #1 (WV),4,3,0.6719,117.0,Combined Strategy,Geopolitical,Consumer Goods
86,RHODES TECHNOLOGIES,TUG VALLEY PHARMACY #1 (WV),4,1,0.4851,110.0,Combined Strategy,Labor Strike,Consumer Goods
86,RHODES TECHNOLOGIES,TUG VALLEY PHARMACY #1 (WV),4,2,0.4853,50.0,Combined Strategy,Labor Strike,Consumer Goods
86,RHODES TECHNOLOGIES,TUG VALLEY PHARMACY #1 (WV),4,3,0.5543,176.0,Combined Strategy,Labor Strike,Consumer Goods
87,MYLAN PHARMACEUTICALS INC,TUG VALLEY PHARMACY #1 (WV),4,1,0.4936,176.0,Combined Strategy,Labor Strike,Consumer Goods
87,MYLAN PHARMACEUTICALS INC,TUG VALLEY PHARMACY #1 (WV),4,2,0.5101,50.0,Combined Strategy,Labor Strike,Consumer Goods
87,MYLAN PHARMACEUTICALS INC,TUG VALLEY PHARMACY #1 (WV),4,3,0.5139,110.0,Combined Strategy,Labor Strike,Consumer Goods
88,PURDUE PHARMA LP,GOOD NEIGHBOR PHARMACY #8749 (AK),4,1,0.5345,159.0,Combined Strategy,Labor Strike,Consumer Goods
88,PURDUE PHARMA LP,GOOD NEIGHBOR PHARMACY #8749 (AK),4,2,0.6437,48.0,Combined Strategy,Labor Strike,Consumer Goods
88,PURDUE PHARMA LP,GOOD NEIGHBOR PHARMACY #8749 (AK),4,3,0.6974,86.0,Combined Strategy,Geopolitical,Consumer Goods
89,MALLINCKRODT LLC,FAMILY CARE PHARMACY #1916 (AL),4,1,1.0344,25.0,Combined Strategy,Geopolitical,Consumer Goods
89,MALLINCKRODT LLC,FAMILY CARE PHARMACY #1916 (AL),4,2,1.6275,216.0,Combined Strategy,Natural Disaster,Consumer Goods
89,MALLINCKRODT LLC,FAMILY CARE PHARMACY #1916 (AL),4,3,1.9835,146.0,Combined Strategy,Natural Disaster,Electronics
90,MALLINCKRODT LLC,TUG VALLEY PHARMACY #1 (WV),4,1,0.5329,261.0,Combined Strategy,Labor Strike,Consumer Goods
90,MALLINCKRODT LLC,TUG VALLEY PHARMACY #1 (WV),4,2,0.5496,176.0,Combined Strategy,Labor Strike,Consumer Goods
90,MALLINCKRODT LLC,TUG VALLEY PHARMACY #1 (WV),4,3,0.6781,117.0,Combined Strategy,Geopolitical,Consumer Goods
91,MALLINCKRODT LLC,TUG VALLEY PHARMACY #1 (WV),4,1,0.4851,261.0,Combined Strategy,Labor Strike,Consumer Goods
91,MALLINCKRODT LLC,TUG VALLEY PHARMACY #1 (WV),4,2,0.702,125.0,Combined Strategy,Geopolitical,Consumer Goods
91,MALLINCKRODT LLC,TUG VALLEY PHARMACY #1 (WV),4,3,0.7121,176.0,Combined Strategy,Labor Strike,Consumer Goods
92,TEVA PHARMACEUTICALS USA INC,TUG VALLEY PHARMACY #1 (WV),4,1,0.4851,261.0,Combined Strategy,Labor Strike,Consumer Goods
92,TEVA PHARMACEUTICALS USA INC,TUG VALLEY PHARMACY #1 (WV),4,2,0.7028,176.0,Combined Strategy,Labor Strike,Consumer Goods
92,TEVA PHARMACEUTICALS USA INC,TUG VALLEY PHARMACY #1 (WV),4,3,0.7056,125.0,Combined Strategy,Geopolitical,Consumer Goods
93,PURDUE PHARMA LP,CORNER DRUG STORE #1166 (DE),4,1,1.0344,25.0,Combined Strategy,Geopolitical,Consumer Goods
93,PURDUE PHARMA LP,CORNER DRUG STORE #1166 (DE),4,2,1.6275,216.0,Combined Strategy,Natural Disaster,Consumer Goods
93,PURDUE PHARMA LP,CORNER DRUG STORE #1166 (DE),4,3,1.9835,146.0,Combined Strategy,Natural Disaster,Electronics
94,CADISTA PHARMACEUTICALS INC,TUG VALLEY PHARMACY #1 (WV),4,1,0.5044,110.0,Combined Strategy,Labor Strike,Consumer Goods
94,CADISTA PHARMACEUTICALS INC,TUG VALLEY PHARMACY #1 (WV),4,2,0.5077,50.0,Combined Strategy,Labor Strike,Consumer Goods
94,CADISTA PHARMACEUTICALS INC,TUG VALLEY PHARMACY #1 (WV),4,3,0.5154,47.0,Combined Strategy,Labor Strike,Consumer Goods
95,AMNEAL PHARMACEUTICALS LLC,TUG VALLEY PHARMACY #1 (WV),4,1,0.647,154.0,Combined Strategy,Labor Strike,Consumer Goods
95,AMNEAL PHARMACEUTICALS LLC,TUG VALLEY PHARMACY #1 (WV),4,2,0.9799,66.0,Combined Strategy,Natural Disaster,Consumer Goods
95,AMNEAL PHARMACEUTICALS LLC,TUG VALLEY PHARMACY #1 (WV),4,3,1.0095,125.0,Combined Strategy,Geopolitical,Consumer Goods
96,PURDUE PHARMA LP,VILLAGE PHARMACY #4595 (CT),4,1,1.0344,25.0,Combined Strategy,Geopolitical,Consumer Goods
96,PURDUE PHARMA LP,VILLAGE PHARMACY #4595 (CT),4,2,1.6275,216.0,Combined Strategy,Natural Disaster,Consumer Goods
96,PURDUE PHARMA LP,VILLAGE PHARMACY #4595 (CT),4,3,1.9835,146.0,Combined Strategy,Natural Disaster,Electronics
97,TEVA PHARMACEUTICALS USA INC,TUG VALLEY PHARMACY #1 (WV),4,1,0.4854,261.0,Combined Strategy,Labor Strike,Consumer Goods
97,TEVA PHARMACEUTICALS USA INC,TUG VALLEY PHARMACY #1 (WV),4,2,0.6923,176.0,Combined Strategy,Labor Strike,Consumer Goods
97,TEVA PHARMACEUTICALS USA INC,TUG VALLEY PHARMACY #1 (WV),4,3,0.71,125.0,Combined Strategy,Geopolitical,Consumer Goods
98,ACTAVIS PHARMA INC,TUG VALLEY PHARMACY #1 (WV),4,1,0.4912,50.0,Combined Strategy,Labor Strike,Consumer Goods
98,ACTAVIS PHARMA INC,TUG VALLEY PHARMACY #1 (WV),4,2,0.4931,110.0,Combined Strategy,Labor Strike,Consumer Goods
98,ACTAVIS PHARMA INC,TUG VALLEY PHARMACY #1 (WV),4,3,0.5148,176.0,Combined Strategy,Labor Strike,Consumer Goods
99,PURDUE PHARMA LP,CORNER DRUG STORE #5668 (ND),4,1,0.5028,110.0,Combined Strategy,Labor Strike,Consumer Goods
99,PURDUE PHARMA LP,CORNER DRUG STORE #5668 (ND),4,2,0.506,50.0,Combined Strategy,Labor Strike,Consumer Goods
99,PURDUE PHARMA LP,CORNER DRUG STORE #5668 (ND),4,3,0.5175,47.0,Combined Strategy,Labor Strike,Consumer Goods
100,PURDUE PHARMA LP,HARRIS TEETER PHARMACY #6094 (TX),4,1,0.4901,110.0,Combined Strategy,Labor Strike,Consumer Goods
100,PURDUE PHARMA LP,HARRIS TEETER PHARMACY #6094 (TX),4,2,0.4919,50.0,Combined Strategy,Labor Strike,Consumer Goods
100,PURDUE PHARMA LP,HARRIS TEETER PHARMACY #6094 (TX),4,3,0.5437,47.0,Combined Strategy,Labor Strike,Consumer Goods
101,PURDUE PHARMA LP,RITE AID #7267 (HI),4,1,1.0344,25.0,Combined Strategy,Geopolitical,Consumer Goods
101,PURDUE PHARMA LP,RITE AID #7267 (HI),4,2,1.6275,216.0,Combined Strategy,Natural Disaster,Consumer Goods
101,PURDUE PHARMA LP,RITE AID #7267 (HI),4,3,1.9835,146.0,Combined Strategy,Natural Disaster,Electronics
102,PURDUE PHARMA LP,HOMETOWN PHARMACY #2871 (NY),4,1,1.0344,25.0,Combined Strategy,Geopolitical,Consumer Goods
102,PURDUE PHARMA LP,HOMETOWN PHARMACY #2871 (NY),4,2,1.6275,216.0,Combined Strategy,Natural Disaster,Consumer Goods
102,PURDUE PHARMA LP,HOMETOWN PHARMACY #2871 (NY),4,3,1.9835,146.0,Combined Strategy,Natural Disaster,Electronics
103,MYLAN PHARMACEUTICALS INC,TUG VALLEY PHARMACY #1 (WV),4,1,0.4937,261.0,Combined Strategy,Labor Strike,Consumer Goods
103,MYLAN PHARMACEUTICALS INC,TUG VALLEY PHARMACY #1 (WV),4,2,0.6292,176.0,Combined Strategy,Labor Strike,Consumer Goods
103,MYLAN PHARMACEUTICALS INC,TUG VALLEY PHARMACY #1 (WV),4,3,0.7163,117.0,Combined Strategy,Geopolitical,Consumer Goods
104,PURDUE PHARMA LP,MEDICO PHARMACY #5743 (KS),4,1,1.0344,25.0,Combined Strategy,Geopolitical,Consumer Goods
104,PURDUE PHARMA LP,MEDICO PHARMACY #5743 (KS),4,2,1.6275,216.0,Combined Strategy,Natural Disaster,Consumer Goods
104,PURDUE PHARMA LP,MEDICO PHARMACY #5743 (KS),4,3,1.9835,146.0,Combined Strategy,Natural Disaster,Electronics
105,IMPAX LABORATORIES INC,TUG VALLEY PHARMACY #1 (WV),4,1,0.5339,261.0,Combined Strategy,Labor Strike,Consumer Goods
105,IMPAX LABORATORIES INC,TUG VALLEY PHARMACY #1 (WV),4,2,0.5483,176.0,Combined Strategy,Labor Strike,Consumer Goods
105,IMPAX LABORATORIES INC,TUG VALLEY PHARMACY #1 (WV),4,3,0.6777,117.0,Combined Strategy,Geopolitical,Consumer Goods
106,QUALITEST PHARMACEUTICALS,TUG VALLEY PHARMACY #1 (WV),4,1,0.4933,110.0,Combined Strategy,Labor Strike,Consumer Goods
106,QUALITEST PHARMACEUTICALS,TUG VALLEY PHARMACY #1 (WV),4,2,0.4955,50.0,Combined Strategy,Labor Strike,Consumer Goods
106,QUALITEST PHARMACEUTICALS,TUG VALLEY PHARMACY #1 (WV),4,3,0.5346,47.0,Combined Strategy,Labor Strike,Consumer Goods
107,PURDUE PHARMA LP,FAMILY CARE PHARMACY #6238 (CO),4,1,1.0344,25.0,Combined Strategy,Geopolitical,Consumer Goods
107,PURDUE PHARMA LP,FAMILY CARE PHARMACY #6238 (CO),4,2,1.6275,216.0,Combined Strategy,Natural Disaster,Consumer Goods
107,PURDUE PHARMA LP,FAMILY CARE PHARMACY #6238 (CO),4,3,1.9835,146.0,Combined Strategy,Natural Disaster,Electronics
108,LANNETT COMPANY INC,TUG VALLEY PHARMACY #1 (WV),4,1,0.4897,261.0,Combined Strategy,Labor Strike,Consumer Goods
108,LANNETT COMPANY INC,TUG VALLEY PHARMACY #1 (WV),4,2,0.6489,176.0,Combined Strategy,Labor Strike,Consumer Goods
108,LANNETT COMPANY INC,TUG VALLEY PHARMACY #1 (WV),4,3,0.7277,117.0,Combined Strategy,Geopolitical,Consumer Goods
109,QUALITEST PHARMACEUTICALS,TUG VALLEY PHARMACY #1 (WV),4,1,0.4852,50.0,Combined Strategy,Labor Strike,Consumer Goods
109,QUALITEST PHARMACEUTICALS,TUG VALLEY PHARMACY #1 (WV),4,2,0.4856,110.0,Combined Strategy,Labor Strike,Consumer Goods
109,QUALITEST PHARMACEUTICALS,TUG VALLEY PHARMACY #1 (WV),4,3,0.5427,176.0,Combined Strategy,Labor Strike,Consumer Goods
110,HIKMA PHARMACEUTICALS,TUG VALLEY PHARMACY #1 (WV),4,1,0.5055,176.0,Combined Strategy,Labor Strike,Consumer Goods
110,HIKMA PHARMACEUTICALS,TUG VALLEY PHARMACY #1 (WV),4,2,0.5939,261.0,Combined Strategy,Labor Strike,Consumer Goods
110,HIKMA PHARMACEUTICALS,TUG VALLEY PHARMACY #1 (WV),4,3,0.6397,50.0,Combined Strategy,Labor Strike,Consumer Goods
111,PURDUE PHARMA LP,CORNER DRUG STORE #8633 (CO),4,1,1.0344,25.0,Combined Strategy,Geopolitical,Consumer Goods
111,PURDUE PHARMA LP,CORNER DRUG STORE #8633 (CO),4,2,1.6275,216.0,Combined Strategy,Natural Disaster,Consumer Goods
111,PURDUE PHARMA LP,CORNER DRUG STORE #8633 (CO),4,3,1.9835,146.0,Combined Strategy,Natural Disaster,Electronics
112,PURDUE PHARMA LP,QUALITY CARE PHARMACY #1878 (NY),4,1,1.0344,25.0,Combined Strategy,Geopolitical,Consumer Goods
112,PURDUE PHARMA LP,QUALITY CARE PHARMACY #1878 (NY),4,2,1.6275,216.0,Combined Strategy,Natural Disaster,Consumer Goods
112,PURDUE PHARMA LP,QUALITY CARE PHARMACY #1878 (NY),4,3,1.9835,146.0,Combined Strategy,Natural Disaster,Electronics
113,PURDUE PHARMA LP,PEOPLES PHARMACY #6083 (KS),4,1,1.0344,25.0,Combined Strategy,Geopolitical,Consumer Goods
113,PURDUE PHARMA LP,PEOPLES PHARMACY #6083 (KS),4,2,1.6275,216.0,Combined Strategy,Natural Disaster,Consumer Goods
113,PURDUE PHARMA LP,PEOPLES PHARMACY #6083 (KS),4,3,1.9835,146.0,Combined Strategy,Natural Disaster,Electronics
114,LANNETT COMPANY INC,TUG VALLEY PHARMACY #1 (WV),4,1,0.4866,176.0,Combined Strategy,Labor Strike,Consumer Goods
114,LANNETT COMPANY INC,TUG VALLEY PHARMACY #1 (WV),4,2,0.5297,50.0,Combined Strategy,Labor Strike,Consumer Goods
114,LANNETT COMPANY INC,TUG VALLEY PHARMACY #1 (WV),4,3,0.5347,110.0,Combined Strategy,Labor Strike,Consumer Goods
115,VINTAGE PHARMACEUTICALS LLC,TUG VALLEY PHARMACY #1 (WV),4,1,0.4851,50.0,Combined Strategy,Labor Strike,Consumer Goods
115,VINTAGE PHARMACEUTICALS LLC,TUG VALLEY PHARMACY #1 (WV),4,2,0.4852,110.0,Combined Strategy,Labor Strike,Consumer Goods
115,VINTAGE PHARMACEUTICALS LLC,TUG VALLEY PHARMACY #1 (WV),4,3,0.5489,176.0,Combined Strategy,Labor Strike,Consumer Goods
116,PURDUE PHARMA LP,HARRIS TEETER PHARMACY #1613 (MO),4,1,1.0344,25.0,Combined Strategy,Geopolitical,Consumer Goods
116,PURDUE PHARMA LP,HARRIS TEETER PHARMACY #1613 (MO),4,2,1.6275,216.0,Combined Strategy,Natural Disaster,Consumer Goods
116,PURDUE PHARMA LP,HARRIS TEETER PHARMACY #1613 (MO),4,3,1.9835,146.0,Combined Strategy,Natural Disaster,Electronics
117,SUN PHARMA GLOBAL INC,TUG VALLEY PHARMACY #1 (WV),4,1,0.53,261.0,Combined Strategy,Labor Strike,Consumer Goods
117,SUN PHARMA GLOBAL INC,TUG VALLEY PHARMACY #1 (WV),4,2,0.6711,125.0,Combined Strategy,Geopolitical,Consumer Goods
117,SUN PHARMA GLOBAL INC,TUG VALLEY PHARMACY #1 (WV),4,3,0.94,117.0,Combined Strategy,Geopolitical,Consumer Goods
118,TEVA PHARMACEUTICALS USA INC,TUG VALLEY PHARMACY #1 (WV),4,1,0.532,261.0,Combined Strategy,Labor Strike,Consumer Goods
118,TEVA PHARMACEUTICALS USA INC,TUG VALLEY PHARMACY #1 (WV),4,2,0.5506,176.0,Combined Strategy,Labor Strike,Consumer Goods
118,TEVA PHARMACEUTICALS USA INC,TUG VALLEY PHARMACY #1 (WV),4,3,0.6785,117.0,Combined Strategy,Geopolitical,Consumer Goods
119,MYLAN PHARMACEUTICALS INC,TUG VALLEY PHARMACY #1 (WV),4,1,0.6696,154.0,Combined Strategy,Labor Strike,Consumer Goods
119,MYLAN PHARMACEUTICALS INC,TUG VALLEY PHARMACY #1 (WV),4,2,0.9704,66.0,Combined Strategy,Natural Disaster,Consumer Goods
119,MYLAN PHARMACEUTICALS INC,TUG VALLEY PHARMACY #1 (WV),4,3,0.9787,125.0,Combined Strategy,Geopolitical,Consumer Goods
120,AMNEAL PHARMACEUTICALS LLC,TUG VALLEY PHARMACY #1 (WV),4,1,0.5251,176.0,Combined Strategy,Labor Strike,Consumer Goods
120,AMNEAL PHARMACEUTICALS LLC,TUG VALLEY PHARMACY #1 (WV),4,2,0.5593,261.0,Combined Strategy,Labor Strike,Consumer Goods
120,AMNEAL PHARMACEUTICALS LLC,TUG VALLEY PHARMACY #1 (WV),4,3,0.6715,117.0,Combined Strategy,Geopolitical,Consumer Goods
121,CADISTA PHARMACEUTICALS INC,HEALTH MART PHARMACY #9792 (MT),4,1,0.4895,48.0,Combined Strategy,Labor Strike,Consumer Goods
121,CADISTA PHARMACEUTICALS INC,HEALTH MART PHARMACY #9792 (MT),4,2,0.6828,256.0,Combined Strategy,Geopolitical,Consumer Goods
121,CADISTA PHARMACEUTICALS INC,HEALTH MART PHARMACY #9792 (MT),4,3,0.6879,99.0,Combined Strategy,Geopolitical,Consumer Goods
122,TEVA PHARMACEUTICALS USA INC,TUG VALLEY PHARMACY #1 (WV),4,1,0.5229,176.0,Combined Strategy,Labor Strike,Consumer Goods
122,TEVA PHARMACEUTICALS USA INC,TUG VALLEY PHARMACY #1 (WV),4,2,0.5624,261.0,Combined Strategy,Labor Strike,Consumer Goods
122,TEVA PHARMACEUTICALS USA INC,TUG VALLEY PHARMACY #1 (WV),4,3,0.6711,117.0,Combined Strategy,Geopolitical,Consumer Goods
123,PURDUE PHARMA LP,QUALITY CARE PHARMACY #4613 (CT),4,1,1.0344,25.0,Combined Strategy,Geopolitical,Consumer Goods
123,PURDUE PHARMA LP,QUALITY CARE PHARMACY #4613 (CT),4,2,1.6275,216.0,Combined Strategy,Natural Disaster,Consumer Goods
123,PURDUE PHARMA LP,QUALITY CARE PHARMACY #4613 (CT),4,3,1.9835,146.0,Combined Strategy,Natural Disaster,Electronics
124,ENDO PHARMACEUTICALS INC,TUG VALLEY PHARMACY #1 (WV),4,1,0.4859,176.0,Combined Strategy,Labor Strike,Consumer Goods
124,ENDO PHARMACEUTICALS INC,TUG VALLEY PHARMACY #1 (WV),4,2,0.5628,50.0,Combined Strategy,Labor Strike,Consumer Goods
