risk_rank,entity,node_type,risk_score,betweenness,in_degree,pagerank
242,COMMUNITY PHARMACY #4401 (PA),retailer,0.3287939465459243,0.0,0.00887435777673984,0.00047570320907810277
243,PEOPLES PHARMACY #4850 (WV),retailer,0.3287896749528583,0.0,0.00887435777673984,0.0004756568097309411
244,WINN-DIXIE PHARMACY #8606 (WV),retailer,0.32873395330480476,0.0,0.00887435777673984,0.0004750515441889008
245,PUBLIX PHARMACY #6134 (VA),retailer,0.3287070024442662,0.0,0.00887435777673984,0.00047475879571892346
246,GOOD NEIGHBOR PHARMACY #2412 (OH),retailer,0.3287065659474466,0.0,0.00887435777673984,0.0004747540543572919
247,COMMUNITY PHARMACY #9312 (KY),retailer,0.3286969267574922,0.0,0.00887435777673984,0.0004746493505350546
248,RITE AID #6085 (KY),retailer,0.3286944279414137,0.0,0.00887435777673984,0.0004746222076324113
249,COMMUNITY PHARMACY #6185 (OH),retailer,0.3286811789220166,0.0,0.00887435777673984,0.00047447829274139516
250,MEDICO PHARMACY #2821 (LA),retailer,0.3286659997276104,0.0,0.00887435777673984,0.0004743134117005265
251,WALGREENS #8381 (KY),retailer,0.3286508359085498,0.0,0.00887435777673984,0.00047414869767135263
252,WALGREENS #5543 (NC),retailer,0.32858191367307027,0.0,0.00887435777673984,0.00047340004332114264
253,GOOD NEIGHBOR PHARMACY #4707 (VA),retailer,0.3285335414222461,0.0,0.00887435777673984,0.0004728746091741365
254,HEALTH MART PHARMACY #6781 (MI),retailer,0.32852496626399796,0.0,0.00887435777673984,0.0004727814631889331
255,RITE AID #1311 (LA),retailer,0.32851396509283143,0.0,0.00887435777673984,0.00047266196511122334
256,WALMART PHARMACY #8914 (WV),retailer,0.328484131262444,0.0,0.00887435777673984,0.00047233790094314265
257,COMMUNITY PHARMACY #6060 (KY),retailer,0.3284146334497414,0.0,0.00887435777673984,0.0004715829944975254
258,MEDICO PHARMACY #6543 (KY),retailer,0.32839462354828214,0.0,0.00887435777673984,0.00047136564084277914
259,SUNRISE PHARMACY #5481 (VA),retailer,0.32838245216600004,0.0,0.00887435777673984,0.000471233431574897
260,QUALITY CARE PHARMACY #1785 (VA),retailer,0.3283776876403709,0.0,0.00887435777673984,0.0004711816778438389
261,RITE AID #1273 (OH),retailer,0.3283730156044525,0.0,0.00887435777673984,0.0004711309287642374
262,FAMILY CARE PHARMACY #3093 (KY),retailer,0.32835977858378046,0.0,0.00887435777673984,0.0004709871442070335
263,RITE AID #2816 (LA),retailer,0.328357082689189,0.0,0.00887435777673984,0.0004709578605774536
264,FAMILY CARE PHARMACY #4960 (MI),retailer,0.3283567820211017,0.0,0.00887435777673984,0.0004709545946289544
265,MEDICO PHARMACY #8489 (LA),retailer,0.328305647744927,0.0,0.00887435777673984,0.0004703991585198866
266,FAMILY CARE PHARMACY #2079 (KY),retailer,0.32828377548808196,0.0,0.00887435777673984,0.00047016157539272845
267,VILLAGE PHARMACY #6449 (VA),retailer,0.3282805376999065,0.0,0.00887435777673984,0.000470126405549706
268,CVS PHARMACY #2761 (MI),retailer,0.32827989635903687,0.0,0.00887435777673984,0.00047011943910950425
269,MAIN STREET PHARMACY #2560 (NC),retailer,0.3282651073938951,0.0,0.00887435777673984,0.0004699587968579658
270,FAMILY CARE PHARMACY #5557 (WV),retailer,0.32824373874636587,0.0,0.00887435777673984,0.0004697266840888493
271,MAIN STREET PHARMACY #2560 (WV),retailer,0.32823310247106036,0.0,0.00887435777673984,0.00046961114962131354
272,FAMILY CARE PHARMACY #3392 (LA),retailer,0.32823186365876367,0.0,0.00887435777673984,0.0004695976932641805
273,CVS PHARMACY #2330 (MI),retailer,0.3281903378886596,0.0,0.00887435777673984,0.0004691466276796435
274,VILLAGE PHARMACY #7703 (NC),retailer,0.32816458222885864,0.0,0.00887435777673984,0.0004688668618447374
275,VILLAGE PHARMACY #7909 (WV),retailer,0.3281590087744755,0.0,0.00887435777673984,0.00046880632128274644
276,WALGREENS #6517 (KY),retailer,0.3280717472903941,0.0,0.00887435777673984,0.00046785846041885054
277,WALMART PHARMACY #6615 (VA),retailer,0.3280622327417856,0.0,0.00887435777673984,0.0004677551104889398
278,CORNER DRUG STORE #1894 (WV),retailer,0.32804481068120406,0.0,0.00887435777673984,0.0004675658667513676
279,WALMART PHARMACY #9991 (LA),retailer,0.3280194723266486,0.0,0.00887435777673984,0.00046729063381336007
280,HEALTH MART PHARMACY #7112 (VA),retailer,0.3280138990732883,0.0,0.00887435777673984,0.0004672300954349406
281,PUBLIX PHARMACY #2354 (NC),retailer,0.32800912536918453,0.0,0.00887435777673984,0.00046717824200449024
282,FAMILY CARE PHARMACY #4946 (WV),retailer,0.32800396700167156,0.0,0.00887435777673984,0.0004671222102427269
283,KROGER PHARMACY #7566 (WV),retailer,0.3280022251639395,0.0,0.00887435777673984,0.00046710328986984017
284,CORNER DRUG STORE #3501 (OH),retailer,0.3279909265272685,0.0,0.00887435777673984,0.0004669805606310638
285,WALGREENS #7563 (MI),retailer,0.32798899746592375,0.0,0.00887435777673984,0.0004669596065781732
286,QUALITY CARE PHARMACY #3463 (KY),retailer,0.3279775360983308,0.0,0.00887435777673984,0.0004668351097064726
287,SUNRISE PHARMACY #1829 (PA),retailer,0.3279686385390761,0.0,0.00887435777673984,0.00046673846170316974
288,PUBLIX PHARMACY #3281 (NC),retailer,0.32793952571073803,0.0,0.00887435777673984,0.0004664222292793292
289,WALMART PHARMACY #1567 (PA),retailer,0.3279232153727066,0.0,0.00887435777673984,0.0004662450614112864
290,PEOPLES PHARMACY #9281 (NC),retailer,0.3279206796902656,0.0,0.00887435777673984,0.00046621751805496687
291,WALMART PHARMACY #3174 (NC),retailer,0.32790330838013215,0.0,0.00887435777673984,0.00046602882558424534
292,SUNRISE PHARMACY #9586 (KY),retailer,0.3279021219255369,0.0,0.00887435777673984,0.0004660159379524404
293,PEOPLES PHARMACY #7098 (PA),retailer,0.32786680435802174,0.0,0.00887435777673984,0.0004656323077585691
294,SUNRISE PHARMACY #9171 (MI),retailer,0.32785266096509236,0.0,0.00887435777673984,0.0004654786779093681
295,SUNRISE PHARMACY #1901 (OH),retailer,0.3278151566530075,0.0,0.00887435777673984,0.00046507129462879674
296,SUNRISE PHARMACY #9006 (NC),retailer,0.32778434816277136,0.0,0.00887435777673984,0.00046473664340806727
297,WALGREENS #9745 (VA),retailer,0.32776733188127916,0.0,0.00887435777673984,0.0004645518073667675
298,WALMART PHARMACY #9788 (OH),retailer,0.3277573536145002,0.0,0.00887435777673984,0.0004644434203886087
299,WALGREENS #7495 (LA),retailer,0.32773785377841796,0.0,0.00887435777673984,0.0004642316072196105
300,SUNRISE PHARMACY #8404 (KY),retailer,0.3277361729367124,0.0,0.00887435777673984,0.0004642133494041736
301,WALMART PHARMACY #1960 (WV),retailer,0.327716966784257,0.0,0.00887435777673984,0.00046400472631633456
302,FAMILY CARE PHARMACY #8105 (VA),retailer,0.3277071853633721,0.0,0.00887435777673984,0.00046389847753833507
303,COMMUNITY PHARMACY #1472 (WV),retailer,0.3277008962689426,0.0,0.00887435777673984,0.00046383016347581506
304,HARRIS TEETER PHARMACY #8469 (VA),retailer,0.3276998916603147,0.0,0.00887435777673984,0.0004638192511103892
305,QUALITY CARE PHARMACY #3147 (KY),retailer,0.32766611945954,0.0,0.00887435777673984,0.0004634524071615501
306,WALMART PHARMACY #2682 (VA),retailer,0.32764695299432794,0.0,0.00887435777673984,0.0004632442151686569
307,WALGREENS #2037 (WV),retailer,0.32764260237027476,0.0,0.00887435777673984,0.00046319695736279974
308,GOOD NEIGHBOR PHARMACY #5785 (NC),retailer,0.3276374492136093,0.0,0.00887435777673984,0.0004631409822028523
309,COMMUNITY PHARMACY #7532 (MI),retailer,0.32763421914791213,0.0,0.00887435777673984,0.00046310589624374426
310,RITE AID #9234 (MI),retailer,0.3276329660638705,0.0,0.00887435777673984,0.0004630922848625634
311,KROGER PHARMACY #8570 (PA),retailer,0.3276306964336583,0.0,0.00887435777673984,0.0004630676314467253
312,WALMART PHARMACY #2584 (MI),retailer,0.3276301379997866,0.0,0.00887435777673984,0.00046306156556763067
313,CORNER DRUG STORE #2680 (LA),retailer,0.32762995393206074,0.0,0.00887435777673984,0.0004630595661678334
314,RITE AID #4637 (LA),retailer,0.32762517073098696,0.0,0.00887435777673984,0.00046300760957839734
315,QUALITY CARE PHARMACY #5026 (PA),retailer,0.32760722593029196,0.0,0.00887435777673984,0.0004628126876782226
316,CORNER DRUG STORE #5496 (MI),retailer,0.3276058916325705,0.0,0.00887435777673984,0.000462798194129273
317,CVS PHARMACY #9443 (LA),retailer,0.32760468267995124,0.0,0.00887435777673984,0.00046278506211706703
318,MAIN STREET PHARMACY #4329 (OH),retailer,0.3276010848422519,0.0,0.00887435777673984,0.0004627459813062626
319,GOOD NEIGHBOR PHARMACY #6070 (LA),retailer,0.3275965513688035,0.0,0.00887435777673984,0.0004626967373344865
320,VILLAGE PHARMACY #9433 (MI),retailer,0.3275956245375813,0.0,0.00887435777673984,0.00046268666981097114
321,GOOD NEIGHBOR PHARMACY #3616 (MI),retailer,0.32759001689236394,0.0,0.00887435777673984,0.0004626257578577069
322,SUNRISE PHARMACY #5616 (LA),retailer,0.32757709046120975,0.0,0.00887435777673984,0.00046248534701860797
323,QUALITY CARE PHARMACY #6780 (LA),retailer,0.3275082591244086,0.0,0.00887435777673984,0.0004617376800375766
324,CVS PHARMACY #7270 (PA),retailer,0.32742458826679616,0.0,0.00887435777673984,0.00046082882165389974
325,HARRIS TEETER PHARMACY #4893 (LA),retailer,0.32735880568830494,0.0,0.00887435777673984,0.00046011427121581816
326,HARRIS TEETER PHARMACY #9148 (MI),retailer,0.3273467436711503,0.0,0.00887435777673984,0.0004599832499053181
327,RITE AID #6432 (PA),retailer,0.3273452896896177,0.0,0.00887435777673984,0.0004599674563142957
328,MEDICO PHARMACY #8220 (WV),retailer,0.3273414527648421,0.0,0.00887435777673984,0.00045992577846672356
329,SUNRISE PHARMACY #1715 (KY),retailer,0.32731242908585995,0.0,0.00887435777673984,0.00045961051441038625
330,SUNRISE PHARMACY #5341 (PA),retailer,0.3273080413295754,0.0,0.00887435777673984,0.0004595628532629031
331,COMMUNITY PHARMACY #8859 (PA),retailer,0.32728118736691547,0.0,0.00887435777673984,0.00045927115732724664
332,GOOD NEIGHBOR PHARMACY #9907 (PA),retailer,0.32726970504685415,0.0,0.00887435777673984,0.0004591464328634423
333,FAMILY CARE PHARMACY #5055 (NC),retailer,0.3272664781491282,0.0,0.00887435777673984,0.00045911138131580413
334,PEOPLES PHARMACY #8479 (WV),retailer,0.32726370120494086,0.0,0.00887435777673984,0.00045908121730078546
335,PUBLIX PHARMACY #6302 (NC),retailer,0.32726031648360565,0.0,0.00887435777673984,0.000459044451424951
336,PEOPLES PHARMACY #7114 (MI),retailer,0.32725401638753016,0.0,0.00887435777673984,0.0004589760178591967
337,WALGREENS #5503 (NC),retailer,0.32725391847403484,0.0,0.00887435777673984,0.0004589749542929362
338,QUALITY CARE PHARMACY #1660 (PA),retailer,0.3272533451267974,0.0,0.00887435777673984,0.000458968726420313
339,WALGREENS #2635 (WV),retailer,0.32724887714896633,0.0,0.00887435777673984,0.00045892019388191517
340,HARRIS TEETER PHARMACY #9173 (PA),retailer,0.3272487542930449,0.0,0.00887435777673984,0.0004589188593834127
341,WINN-DIXIE PHARMACY #8307 (PA),retailer,0.3272383488216852,0.0,0.00887435777673984,0.0004588058319787557
342,WINN-DIXIE PHARMACY #4533 (LA),retailer,0.3272335096851585,0.0,0.00887435777673984,0.00045875326780136415
343,MEDICO PHARMACY #5072 (WV),retailer,0.3272288014024681,0.0,0.00887435777673984,0.000458702124998266
344,RITE AID #9166 (WV),retailer,0.3272090313685553,0.0,0.00887435777673984,0.0004584873768579943
345,FAMILY CARE PHARMACY #2548 (KY),retailer,0.32720725690466185,0.0,0.00887435777673984,0.0004584681020897882
346,CVS PHARMACY #7266 (PA),retailer,0.3271872052955918,0.0,0.00887435777673984,0.00045825029539424883
347,WALGREENS #4641 (PA),retailer,0.3271828304314805,0.0,0.00887435777673984,0.0004582027742854845
348,MAIN STREET PHARMACY #2739 (MI),retailer,0.32717486566461024,0.0,0.00887435777673984,0.00045811625855765955
349,SUNRISE PHARMACY #2118 (KY),retailer,0.32716601834877623,0.0,0.00887435777673984,0.0004580201563137221
350,COMMUNITY PHARMACY #5703 (KY),retailer,0.3271482735169297,0.0,0.00887435777673984,0.00045782740653619073
351,RITE AID #4239 (PA),retailer,0.3170918359200268,0.0,0.008407286314806165,0.0005115258896579404
352,WALGREENS #4189 (MI),retailer,0.31688573924987706,0.0,0.008407286314806165,0.0005092872047459116
353,PEOPLES PHARMACY #9128 (PA),retailer,0.31563854069155206,0.0,0.008407286314806165,0.0004957397534804584
354,WALMART PHARMACY #4460 (VA),retailer,0.315497044269774,0.0,0.008407286314806165,0.000494202776176019
355,MAIN STREET PHARMACY #9587 (VA),retailer,0.3152693250612692,0.0,0.008407286314806165,0.0004917292206552613
356,WALGREENS #1158 (WV),retailer,0.31526177166401376,0.0,0.008407286314806165,0.0004916471733497029
357,PUBLIX PHARMACY #3526 (MI),retailer,0.3150661288313084,0.0,0.008407286314806165,0.0004895220412095
358,MEDICO PHARMACY #6968 (KY),retailer,0.3146118637166006,0.0,0.008407286314806165,0.0004845876749355647
359,HARRIS TEETER PHARMACY #5500 (KY),retailer,0.3144556735614226,0.0,0.008407286314806165,0.0004828910898158232
360,PUBLIX PHARMACY #5469 (LA),retailer,0.31412400446425204,0.0,0.008407286314806165,0.00047928839888887876
361,HARRIS TEETER PHARMACY #2374 (LA),retailer,0.31405338806400007,0.0,0.008407286314806165,0.00047852134200401515
362,WALMART PHARMACY #8167 (LA),retailer,0.3140229806998085,0.0,0.008407286314806165,0.0004781910479367665
363,PEOPLES PHARMACY #1313 (VA),retailer,0.3140178442962707,0.0,0.008407286314806165,0.0004781352547544031
364,WALGREENS #9305 (WV),retailer,0.3139489495323473,0.0,0.008407286314806165,0.0004773868988086176
365,WINN-DIXIE PHARMACY #6992 (MI),retailer,0.3139104218995419,0.0,0.008407286314806165,0.0004769683999061607
366,KROGER PHARMACY #4882 (NC),retailer,0.31381085597976877,0.0,0.008407286314806165,0.0004758868845076525
367,SUNRISE PHARMACY #9115 (NC),retailer,0.31375645480227965,0.0,0.008407286314806165,0.0004752959623197633
368,SUNRISE PHARMACY #6727 (LA),retailer,0.31370209434915686,0.0,0.008407286314806165,0.00047470548249236693
369,PEOPLES PHARMACY #5190 (VA),retailer,0.3136957579730509,0.0,0.008407286314806165,0.0004746366548418518
370,WALMART PHARMACY #7070 (MI),retailer,0.3135252375733552,0.0,0.008407286314806165,0.000472784410233948
371,WALMART PHARMACY #8105 (VA),retailer,0.31351036115442527,0.0,0.008407286314806165,0.0004726228180326805
372,CVS PHARMACY #3571 (WV),retailer,0.3134763595330982,0.0,0.008407286314806165,0.00047225348204780457
373,VILLAGE PHARMACY #7081 (LA),retailer,0.31346781797682316,0.0,0.008407286314806165,0.0004721607010574843
374,WINN-DIXIE PHARMACY #9898 (NC),retailer,0.31345209799955615,0.0,0.008407286314806165,0.0004719899458681865
375,COMMUNITY PHARMACY #6082 (KY),retailer,0.31339838983716584,0.0,0.008407286314806165,0.0004714065514217423
376,KROGER PHARMACY #1699 (PA),retailer,0.31337631838296237,0.0,0.008407286314806165,0.00047116680455210107
377,MAIN STREET PHARMACY #5558 (NC),retailer,0.3133654383196735,0.0,0.008407286314806165,0.0004710486219851099
378,WALMART PHARMACY #7868 (PA),retailer,0.3133578797180878,0.0,0.008407286314806165,0.0004709665181485285
379,COMMUNITY PHARMACY #4517 (PA),retailer,0.31333193590763453,0.0,0.008407286314806165,0.00047068470856383203
380,QUALITY CARE PHARMACY #3267 (LA),retailer,0.3133065364530381,0.0,0.008407286314806165,0.00047040881193853655
381,SUNRISE PHARMACY #4084 (KY),retailer,0.31329684941803126,0.0,0.008407286314806165,0.00047030358840874245
382,SUNRISE PHARMACY #5093 (PA),retailer,0.31328413606600064,0.0,0.008407286314806165,0.00047016549210009443
383,VILLAGE PHARMACY #9782 (LA),retailer,0.31326874458526854,0.0,0.008407286314806165,0.0004699983051403846
384,KROGER PHARMACY #1195 (PA),retailer,0.31325467797397416,0.0,0.008407286314806165,0.00046984550931672924
385,SUNRISE PHARMACY #2195 (MI),retailer,0.31324760134679247,0.0,0.008407286314806165,0.0004697686408331765
386,QUALITY CARE PHARMACY #9740 (MI),retailer,0.31323180813465695,0.0,0.008407286314806165,0.0004695970901443925
387,QUALITY CARE PHARMACY #2946 (MI),retailer,0.31313665433842275,0.0,0.008407286314806165,0.0004685635005779191
388,QUALITY CARE PHARMACY #1857 (KY),retailer,0.31312340774879743,0.0,0.008407286314806165,0.000468419612079825
389,KROGER PHARMACY #1207 (OH),retailer,0.31310869253611373,0.0,0.008407286314806165,0.00046825977094998853
390,KROGER PHARMACY #2481 (PA),retailer,0.3130840039368295,0.0,0.008407286314806165,0.00046799159585197953
391,WALGREENS #4921 (OH),retailer,0.3130377497814683,0.0,0.008407286314806165,0.00046748916910413117
392,RITE AID #9055 (WV),retailer,0.31303129638619487,0.0,0.008407286314806165,0.000467419070355716
393,HEALTH MART PHARMACY #9614 (PA),retailer,0.31298420393015275,0.0,0.008407286314806165,0.0004669075377301027
394,GOOD NEIGHBOR PHARMACY #8277 (KY),retailer,0.3129814570749914,0.0,0.008407286314806165,0.00046687770055126466
395,WINN-DIXIE PHARMACY #6148 (WV),retailer,0.31296728706161375,0.0,0.008407286314806165,0.0004667237815426325
396,HEALTH MART PHARMACY #7825 (MI),retailer,0.3129556382235132,0.0,0.008407286314806165,0.00046659724830908024
397,COMMUNITY PHARMACY #5728 (MI),retailer,0.31294936537449536,0.0,0.008407286314806165,0.0004665291107091789
398,COMMUNITY PHARMACY #8449 (NC),retailer,0.31294259156542836,0.0,0.008407286314806165,0.00046645553152837866
399,VILLAGE PHARMACY #8245 (KY),retailer,0.3129393230347229,0.0,0.008407286314806165,0.0004664200277506151
400,WALMART PHARMACY #7743 (NC),retailer,0.3129328371112835,0.0,0.008407286314806165,0.0004663495756713367
401,VILLAGE PHARMACY #8609 (MI),retailer,0.3128854276794599,0.0,0.008407286314806165,0.00046583459995807496
402,FAMILY CARE PHARMACY #2335 (KY),retailer,0.31273610966445536,0.0,0.008407286314806165,0.0004642126621216126
403,WALGREENS #3589 (MI),retailer,0.3127347069618825,0.0,0.008407286314806165,0.0004641974255382965
404,HARRIS TEETER PHARMACY #7171 (KY),retailer,0.31272873528018486,0.0,0.008407286314806165,0.0004641325593097145
405,WALMART PHARMACY #4246 (PA),retailer,0.31264456756368364,0.0,0.008407286314806165,0.000463218303893194
406,QUALITY CARE PHARMACY #7850 (MI),retailer,0.31261224550012456,0.0,0.008407286314806165,0.0004628672117772334
407,WALMART PHARMACY #8685 (LA),retailer,0.3126120878860577,0.0,0.008407286314806165,0.0004628654997251509
408,CVS PHARMACY #7797 (LA),retailer,0.3126101462737469,0.0,0.008407286314806165,0.0004628444093398375
409,WALGREENS #2437 (PA),retailer,0.3126019431336925,0.0,0.008407286314806165,0.00046275530432975787
410,CVS PHARMACY #2475 (MI),retailer,0.3125923635187082,0.0,0.008407286314806165,0.0004626512476290222
411,FAMILY CARE PHARMACY #6123 (MI),retailer,0.3125800564926827,0.0,0.008407286314806165,0.00046251756495741393
412,HOMETOWN PHARMACY #8178 (WV),retailer,0.31257085104287974,0.0,0.008407286314806165,0.0004624175725530373
413,CVS PHARMACY #1790 (WA),retailer,0.3125600997923131,0.0,0.008407286314806165,0.0004623007891891354
414,VILLAGE PHARMACY #5012 (MI),retailer,0.31255385293206994,0.0,0.008407286314806165,0.0004622329338872339
415,HARRIS TEETER PHARMACY #7293 (MI),retailer,0.31254825557480165,0.0,0.008407286314806165,0.00046217213368481133
416,MAIN STREET PHARMACY #3471 (KY),retailer,0.31249519400984616,0.0,0.008407286314806165,0.00046159576277698364
