entity,node_type,recon_error,gnn_score,risk_score,enhanced_risk,rank
QUALITY CARE PHARMACY #9561 (TN),retailer,0.0016526276,0.002807939,0.3292650424746386,0.19868220109184603,245
MEDICO PHARMACY #3831 (PA),retailer,0.0015935799,0.0027072146,0.3291683894030873,0.19858391953584545,246
CORNER DRUG STORE #5605 (NC),retailer,0.0015223053,0.0025856344,0.3292437129781826,0.1985804815294554,247
MAIN STREET PHARMACY #2531 (KY),retailer,0.0015174616,0.0025773717,0.3292450898336226,0.19857800261173272,248
WALGREENS #1828 (MI),retailer,0.0016043854,0.0027256466,0.3290989954455828,0.1985496559765047,249
KROGER PHARMACY #9317 (KY),retailer,0.0014757346,0.0025061935,0.3292385344143995,0.19854559801418561,250
WINN-DIXIE PHARMACY #6711 (NC),retailer,0.0015841012,0.0026910452,0.329091037855591,0.1985310408048976,251
WINN-DIXIE PHARMACY #7275 (PA),retailer,0.0016086788,0.00273297,0.3290077405770358,0.19849783241411964,252
WALMART PHARMACY #5961 (MI),retailer,0.0015077877,0.002560869,0.3290307050515381,0.19844277064448848,253
RITE AID #7600 (NC),retailer,0.0014715346,0.0024990293,0.3290440591167865,0.19842604715605575,254
SUNRISE PHARMACY #5395 (WV),retailer,0.0015363534,0.002609597,0.3289478439514321,0.19841254516892773,255
GOOD NEIGHBOR PHARMACY #3308 (MI),retailer,0.0014192901,0.0024099099,0.3290278878045495,0.19838069665839392,256
CVS PHARMACY #6279 (VA),retailer,0.001367185,0.0023210282,0.3289002569523133,0.1982685654316352,257
PEOPLES PHARMACY #4850 (WV),retailer,0.0014482803,0.0024593612,0.3287896749528583,0.19825754948216445,258
GOOD NEIGHBOR PHARMACY #2412 (OH),retailer,0.0014232559,0.0024166745,0.3287065659474466,0.19819060938545743,259
COMMUNITY PHARMACY #4401 (PA),retailer,0.0013388237,0.0022726494,0.3287939465459243,0.19818542770168515,260
HOMETOWN PHARMACY #4669 (WV),retailer,0.0012667993,0.00214979,0.3288453586413108,0.19816713122033805,261
PUBLIX PHARMACY #6134 (VA),retailer,0.0013752518,0.0023347891,0.3287070024442662,0.19815811713426124,262
RITE AID #5846 (KY),retailer,0.0012900216,0.0021894025,0.3287962405904303,0.19815350533001763,263
COMMUNITY PHARMACY #6185 (OH),retailer,0.0013831977,0.0023483436,0.3286811789220166,0.1981480448316949,264
CORNER DRUG STORE #5582 (MI),retailer,0.0011765611,0.0019958615,0.3288917599050141,0.19813340055513004,265
RITE AID #6085 (KY),retailer,0.0013133825,0.002229252,0.3286944279414137,0.19810835755930287,266
FAMILY CARE PHARMACY #3996 (WV),retailer,0.0012112877,0.0020550985,0.3288058831357906,0.19810556931895465,267
COMMUNITY PHARMACY #9312 (KY),retailer,0.0012488952,0.0021192492,0.3286969267574922,0.19806585575721267,268
WALGREENS #8381 (KY),retailer,0.0012855713,0.002181811,0.3286508359085498,0.19806322594363482,269
WALGREENS #5543 (NC),retailer,0.001326993,0.002252469,0.3285819136730702,0.19805013585597256,270
MEDICO PHARMACY #2821 (LA),retailer,0.0012156746,0.002062581,0.3286659997276104,0.19802463225376302,271
WINN-DIXIE PHARMACY #8606 (WV),retailer,0.0011522678,0.0019544216,0.3287339533048047,0.1980221406247831,272
GOOD NEIGHBOR PHARMACY #4707 (VA),retailer,0.0011203542,0.001899983,0.3285335414222461,0.19788011806750785,273
WALMART PHARMACY #8914 (WV),retailer,0.0011288153,0.0019144164,0.328484131262444,0.19785624535668198,274
RITE AID #1311 (LA),retailer,0.0010963471,0.0018590312,0.3285139650928314,0.1978519915281324,275
HEALTH MART PHARMACY #6781 (MI),retailer,0.0010766207,0.0018253818,0.3285249662639979,0.19784513246594568,276
COMMUNITY PHARMACY #6060 (KY),retailer,0.0011140505,0.0018892299,0.3284146334497414,0.19780447202890186,277
RITE AID #2816 (LA),retailer,0.001159832,0.0019673246,0.328357082689189,0.19780117947049922,278
SUNRISE PHARMACY #5481 (VA),retailer,0.0011251739,0.001908205,0.328382452166,0.19779275330480947,279
RITE AID #1273 (OH),retailer,0.0011208007,0.0019007449,0.3283730156044525,0.19778410729393656,280
QUALITY CARE PHARMACY #1785 (VA),retailer,0.0011116301,0.0018851013,0.3283776876403709,0.19778065313373175,281
MEDICO PHARMACY #6543 (KY),retailer,0.0010743638,0.0018215328,0.3283946235482821,0.1977653873020927,282
FAMILY CARE PHARMACY #4960 (MI),retailer,0.0010941586,0.0018552988,0.3283567820211017,0.19775618871679984,283
FAMILY CARE PHARMACY #3093 (KY),retailer,0.0010712439,0.0018162105,0.3283597785837804,0.1977423513199861,284
FAMILY CARE PHARMACY #2079 (KY),retailer,0.0011242471,0.0019066231,0.3282837754880819,0.19773291458078449,285
MEDICO PHARMACY #8489 (LA),retailer,0.0010746545,0.0018220285,0.328305647744927,0.1977122000753727,286
MAIN STREET PHARMACY #2560 (NC),retailer,0.0011080793,0.0018790442,0.3282651073938951,0.1977106821501684,287
COMMUNITY PHARMACY #5703 (KY),retailer,0.0020194545,0.0034336734,0.3271482735169297,0.19766243347405585,288
CVS PHARMACY #2330 (MI),retailer,0.0010856797,0.0018408349,0.3281903378886596,0.19765053668687807,289
CVS PHARMACY #2761 (MI),retailer,0.0009188503,0.0015562564,0.3282798963590368,0.19759044040176074,290
VILLAGE PHARMACY #6449 (VA),retailer,0.0009158059,0.0015510634,0.3282805376999065,0.19758874800769521,291
FAMILY CARE PHARMACY #3392 (LA),retailer,0.0009516904,0.0016122755,0.3282318636587636,0.19758402840274208,292
FAMILY CARE PHARMACY #5557 (WV),retailer,0.0009347786,0.001583427,0.3282437387463658,0.19757961401935795,293
SUNRISE PHARMACY #2118 (KY),retailer,0.0018664073,0.0031726048,0.3271660183487762,0.19756865291910194,294
MAIN STREET PHARMACY #2560 (WV),retailer,0.00091387983,0.0015477779,0.3282331024710603,0.19755897265781938,295
VILLAGE PHARMACY #7703 (NC),retailer,0.00094219117,0.0015960713,0.3281645822288586,0.1975371778889257,296
MAIN STREET PHARMACY #2739 (MI),retailer,0.0018107006,0.0030775801,0.3271748656646102,0.1975359514731952,297
KROGER PHARMACY #7566 (WV),retailer,0.0010397104,0.0017624199,0.3280022251639395,0.19750630309726322,298
VILLAGE PHARMACY #7909 (WV),retailer,0.0008939886,0.0015138474,0.3281590087744755,0.19750094421778097,299
WALMART PHARMACY #6615 (VA),retailer,0.00092832214,0.0015724138,0.3280622327417856,0.19746630520262423,300
CORNER DRUG STORE #1894 (WV),retailer,0.00092384435,0.0015647756,0.328044810681204,0.19745279664615392,301
WALGREENS #6517 (KY),retailer,0.0008997828,0.001523731,0.3280717472903941,0.19745254079166139,302
CVS PHARMACY #7266 (PA),retailer,0.0016761372,0.002848041,0.3271872052955918,0.1974515396516125,303
PUBLIX PHARMACY #2354 (NC),retailer,0.00093832053,0.0015894691,0.3280091253691845,0.1974412628915456,304
HEALTH MART PHARMACY #7112 (VA),retailer,0.0009328151,0.0015800778,0.3280138990732883,0.19744037056619554,305
FAMILY CARE PHARMACY #4946 (WV),retailer,0.000934182,0.0015824098,0.3280039670016715,0.19743534415919925,306
WALGREENS #4641 (PA),retailer,0.0016530417,0.0028086444,0.3271828304314805,0.1974331560566913,307
WALMART PHARMACY #9991 (LA),retailer,0.0009138584,0.0015477414,0.3280194723266486,0.19743077996104946,308
CORNER DRUG STORE #3501 (OH),retailer,0.0009250735,0.0015668721,0.3279909265272685,0.19742130475156341,309
WALGREENS #7563 (MI),retailer,0.0009031297,0.00152944,0.3279889974659237,0.19740517449993208,310
QUALITY CARE PHARMACY #3463 (KY),retailer,0.0008838858,0.0014966134,0.3279775360983308,0.19738516702060452,311
SUNRISE PHARMACY #1829 (PA),retailer,0.00088674185,0.001501486,0.3279686385390761,0.19738177756857736,312
FAMILY CARE PHARMACY #2548 (KY),retailer,0.0015350087,0.0026073037,0.3272072569046618,0.19736727558812953,313
PUBLIX PHARMACY #3281 (NC),retailer,0.0008805573,0.0014909355,0.327939525710738,0.19736008964153529,314
PEOPLES PHARMACY #9281 (NC),retailer,0.00088804855,0.0015037146,0.3279206796902656,0.19735389365141032,315
WALMART PHARMACY #1567 (PA),retailer,0.00087713695,0.0014851012,0.3279232153727066,0.19734796971896745,316
WALMART PHARMACY #3174 (NC),retailer,0.00088765647,0.0015030463,0.3279033083801321,0.19734320351754361,317
SUNRISE PHARMACY #9586 (KY),retailer,0.0008854681,0.0014993125,0.3279021219255369,0.1973409981526228,318
SUNRISE PHARMACY #9171 (MI),retailer,0.00088502804,0.0014985622,0.3278526609650923,0.19731102145765636,319
MEDICO PHARMACY #5072 (WV),retailer,0.0014255537,0.002420594,0.3272288014024681,0.19730551842360933,320
PEOPLES PHARMACY #7098 (PA),retailer,0.0008488662,0.0014368768,0.3278668043580217,0.19729483338236808,321
RITE AID #9166 (WV),retailer,0.0014037003,0.0023833164,0.3272090313685553,0.19727874540497312,322
SUNRISE PHARMACY #9006 (NC),retailer,0.00089146907,0.0015095489,0.3277843481627713,0.19727442845466273,323
PUBLIX PHARMACY #6302 (NC),retailer,0.0013490076,0.0022900216,0.3272603164836056,0.19727219855306144,324
PEOPLES PHARMACY #7114 (MI),retailer,0.0013214517,0.0022430168,0.3272540163875301,0.19724961660603385,325
WALGREENS #5503 (NC),retailer,0.0013100763,0.0022236118,0.3272539184740348,0.1972417958081462,326
WINN-DIXIE PHARMACY #4533 (LA),retailer,0.0013256983,0.0022502602,0.3272335096851585,0.19724020992914051,327
QUALITY CARE PHARMACY #1660 (PA),retailer,0.0013079658,0.0022200122,0.3272533451267974,0.19724001197510338,328
WINN-DIXIE PHARMACY #8307 (PA),retailer,0.0013178488,0.002236871,0.3272383488216852,0.19723775772417587,329
WALGREENS #2635 (WV),retailer,0.0013029156,0.0022113975,0.3272488771489663,0.19723388529487865,330
SUNRISE PHARMACY #1901 (OH),retailer,0.00079777377,0.0013497232,0.3278151566530075,0.19722898325991592,331
PEOPLES PHARMACY #8479 (WV),retailer,0.0012477416,0.0021172815,0.3272637012049408,0.19720513334169096,332
HARRIS TEETER PHARMACY #9173 (PA),retailer,0.0012602197,0.0021385662,0.3272487542930449,0.19720467905449227,333
GOOD NEIGHBOR PHARMACY #9907 (PA),retailer,0.001232758,0.0020917226,0.3272697050468541,0.1971985120532761,334
WALGREENS #9745 (VA),retailer,0.00079505506,0.0013450861,0.3277673318812791,0.19719843360976388,335
WALMART PHARMACY #9788 (OH),retailer,0.0007992996,0.0013523261,0.3277573536145002,0.19719534265544997,336
WALGREENS #7495 (LA),retailer,0.000794899,0.00134482,0.3277378537784179,0.19718064028623536,337
SUNRISE PHARMACY #8404 (KY),retailer,0.00079575006,0.0013462711,0.3277361729367124,0.1971802122280067,338
FAMILY CARE PHARMACY #5055 (NC),retailer,0.0012061168,0.0020462773,0.3272664781491282,0.19717839783676025,339
WALMART PHARMACY #1960 (WV),retailer,0.00080375344,0.001359923,0.327716966784257,0.19717414928824203,340
FAMILY CARE PHARMACY #8105 (VA),retailer,0.000799126,0.0013520296,0.3277071853633721,0.19716512307756018,341
HARRIS TEETER PHARMACY #8469 (VA),retailer,0.000799542,0.0013527393,0.3276998916603147,0.197161030734488,342
COMMUNITY PHARMACY #1472 (WV),retailer,0.00079437345,0.0013439228,0.3277008962689426,0.197158106872113,343
QUALITY CARE PHARMACY #3147 (KY),retailer,0.0008045235,0.0013612368,0.32766611945954,0.19714416639217455,344
SUNRISE PHARMACY #5341 (PA),retailer,0.0011154517,0.0018916202,0.3273080413295754,0.1971414728758404,345
SUNRISE PHARMACY #1715 (KY),retailer,0.0011043567,0.0018726947,0.3273124290858599,0.197136535332271,346
HARRIS TEETER PHARMACY #9148 (MI),retailer,0.0010627846,0.0018017811,0.3273467436711503,0.19712875867537485,347
COMMUNITY PHARMACY #7532 (MI),retailer,0.0008092544,0.0013693069,0.3276342191479121,0.19712825428565675,348
WALMART PHARMACY #2682 (VA),retailer,0.00079611444,0.0013468928,0.3276469529943279,0.1971269289257034,349
COMMUNITY PHARMACY #8859 (PA),retailer,0.0011147823,0.0018904785,0.3272811873669154,0.19712490385914455,350
WALGREENS #2037 (WV),retailer,0.00079614035,0.0013469368,0.3276426023702747,0.1971243361299851,351
GOOD NEIGHBOR PHARMACY #5785 (NC),retailer,0.00079678703,0.0013480398,0.3276374492136093,0.19712168545005557,352
KROGER PHARMACY #8570 (PA),retailer,0.0008023647,0.0013575545,0.3276306964336583,0.1971214396317861,353
CORNER DRUG STORE #2680 (LA),retailer,0.00080067106,0.0013546657,0.3276299539320607,0.19711983865055077,354
RITE AID #9234 (MI),retailer,0.0007979335,0.0013499954,0.3276329660638705,0.1971197778129673,355
WALMART PHARMACY #2584 (MI),retailer,0.00079798617,0.0013500855,0.3276301379997866,0.19711811700505905,356
RITE AID #4637 (LA),retailer,0.0007931267,0.0013417965,0.3276251707309869,0.1971118210189983,357
VILLAGE PHARMACY #9433 (MI),retailer,0.0008155814,0.0013801,0.3275956245375813,0.19710941472346058,358
GOOD NEIGHBOR PHARMACY #3616 (MI),retailer,0.00081820076,0.0013845678,0.3275900168923639,0.19710783728614314,359
CVS PHARMACY #9443 (LA),retailer,0.000802024,0.0013569727,0.3276046826799512,0.1971055987235412,360
CORNER DRUG STORE #5496 (MI),retailer,0.00079716154,0.0013486784,0.3276058916325705,0.19710300631664837,361
QUALITY CARE PHARMACY #5026 (PA),retailer,0.0007922733,0.0013403407,0.3276072259302919,0.1971004718291415,362
MAIN STREET PHARMACY #4329 (OH),retailer,0.0007937592,0.0013428752,0.3276010848422519,0.19709780097914767,363
GOOD NEIGHBOR PHARMACY #6070 (LA),retailer,0.0007976374,0.0013494903,0.3275965513688035,0.19709772695713607,364
RITE AID #6432 (PA),retailer,0.0010047958,0.0017028628,0.3273452896896177,0.19708831893045742,365
SUNRISE PHARMACY #5616 (LA),retailer,0.00079587277,0.0013464803,0.3275770904612097,0.19708484644532145,366
MEDICO PHARMACY #8220 (WV),retailer,0.0009967788,0.0016891871,0.3273414527648421,0.19708054653603477,367
HARRIS TEETER PHARMACY #4893 (LA),retailer,0.00096249615,0.0016307081,0.3273588056883049,0.19706756666845943,368
QUALITY CARE PHARMACY #6780 (LA),retailer,0.0008178316,0.0013839381,0.3275082591244086,0.19705853076082122,369
CVS PHARMACY #7270 (PA),retailer,0.0008753321,0.0014820221,0.3274245882667961,0.1970475618395239,370
RITE AID #4239 (PA),retailer,0.0032069471,0.0054593068,0.3170918359200268,0.1924388243497973,371
WALGREENS #4189 (MI),retailer,0.0030787906,0.005240697,0.316885739249877,0.192227722375701,372
PEOPLES PHARMACY #9128 (PA),retailer,0.0023457836,0.0039903284,0.315638540691552,0.19097925577695216,373
WALMART PHARMACY #4460 (VA),retailer,0.0022587467,0.0038418598,0.315497044269774,0.19083497051010048,374
MAIN STREET PHARMACY #9587 (VA),retailer,0.0022652715,0.00385299,0.3152693250612692,0.19070279105615026,375
WALGREENS #1158 (WV),retailer,0.0022003518,0.0037422494,0.3152617716640137,0.19065396275501115,376
PUBLIX PHARMACY #3526 (MI),retailer,0.0019580144,0.0033288694,0.3150661288313084,0.19037122503963191,377
HARRIS TEETER PHARMACY #5500 (KY),retailer,0.0018809732,0.0031974516,0.3144556735614226,0.18995238477196014,378
MEDICO PHARMACY #6968 (KY),retailer,0.0015791025,0.0026825191,0.3146118637166006,0.18984012593465047,379
PEOPLES PHARMACY #1313 (VA),retailer,0.0015546328,0.0026407784,0.3140178442962707,0.1894670179969961,380
WALGREENS #9305 (WV),retailer,0.0015165684,0.0025758483,0.3139489495323473,0.1893997089967578,381
PUBLIX PHARMACY #5469 (LA),retailer,0.0012817491,0.0021752913,0.314124004464252,0.1893445191992242,382
WINN-DIXIE PHARMACY #6992 (MI),retailer,0.0014526736,0.002466856,0.3139104218995419,0.18933299557754227,383
HARRIS TEETER PHARMACY #2374 (LA),retailer,0.0013045581,0.002214199,0.314053388064,0.18931771239957915,384
WALMART PHARMACY #8167 (LA),retailer,0.0011518683,0.0019537397,0.3140229806998085,0.18919528430068633,385
SUNRISE PHARMACY #9115 (NC),retailer,0.0013072798,0.002218842,0.3137564548022796,0.1891414097325913,386
KROGER PHARMACY #4882 (NC),retailer,0.0012388595,0.0021021303,0.3138108559797687,0.18912736574134872,387
SUNRISE PHARMACY #6727 (LA),retailer,0.0011844545,0.002009326,0.3137020943491568,0.189024987001857,388
PEOPLES PHARMACY #5190 (VA),retailer,0.0010799599,0.0018310779,0.3136957579730509,0.18894988591384862,389
WALGREENS #8785 (TX),retailer,0.002427218,0.0041292394,0.3121048326914555,0.18891459542792566,390
WALMART PHARMACY #8105 (VA),retailer,0.0011083646,0.0018795312,0.3135103611544252,0.1888580291693199,391
WINN-DIXIE PHARMACY #9898 (NC),retailer,0.0010992502,0.0018639838,0.3134520979995561,0.18881685231169879,392
WALMART PHARMACY #7070 (MI),retailer,0.0010262767,0.0017395053,0.3135252375733552,0.18881094469896392,393
WALMART PHARMACY #7868 (PA),retailer,0.0011437184,0.0019398385,0.3133578797180878,0.18879066325022217,394
VILLAGE PHARMACY #7081 (LA),retailer,0.0010378684,0.001759278,0.3134678179768231,0.1887844020233866,395
CVS PHARMACY #3571 (WV),retailer,0.0010118907,0.0017149654,0.3134763595330982,0.18877180190949625,396
MAIN STREET PHARMACY #5558 (NC),retailer,0.0010571796,0.0017922198,0.3133654383196735,0.18873615093012847,397
COMMUNITY PHARMACY #4517 (PA),retailer,0.001047526,0.0017757523,0.3133319359076345,0.18870946247116543,398
KROGER PHARMACY #1699 (PA),retailer,0.0010003321,0.001695249,0.3133763183829623,0.18870389066343754,399
COMMUNITY PHARMACY #6082 (KY),retailer,0.0009666947,0.0016378696,0.3133983898371658,0.18869418178960015,400
QUALITY CARE PHARMACY #3267 (LA),retailer,0.0009912524,0.0016797599,0.3133065364530381,0.18865582588205537,401
SUNRISE PHARMACY #4084 (KY),retailer,0.000999722,0.0016942082,0.3132968494180312,0.18865579298328802,402
SUNRISE PHARMACY #2195 (MI),retailer,0.00095285807,0.0016142669,0.3132476013467924,0.18859426758739897,403
QUALITY CARE PHARMACY #9740 (MI),retailer,0.0009186184,0.001555861,0.3132318081346569,0.18856142925871044,404
QUALITY CARE PHARMACY #2946 (MI),retailer,0.0009849222,0.0016689622,0.3131366543384227,0.18854957748843104,405
SUNRISE PHARMACY #5093 (PA),retailer,0.00085096795,0.0014404623,0.3132841360660006,0.18854666658571267,406
VILLAGE PHARMACY #9782 (LA),retailer,0.0008084919,0.0013680062,0.3132687445852685,0.18850844922978968,407
HOMETOWN PHARMACY #1674 (MI),retailer,0.0017935139,0.003048263,0.3121355618995023,0.18850064234951688,408
KROGER PHARMACY #1195 (PA),retailer,0.0007798271,0.0013191095,0.3132546779739741,0.18848045055762355,409
KROGER PHARMACY #1207 (OH),retailer,0.00079714024,0.0013486432,0.3131086925361137,0.188404672830728,410
QUALITY CARE PHARMACY #1857 (KY),retailer,0.0007500409,0.0012683003,0.3131234077487974,0.18838136481025597,411
WALGREENS #4921 (OH),retailer,0.00082205835,0.0013911483,0.3130377497814683,0.18837910922823997,412
KROGER PHARMACY #2481 (PA),retailer,0.0007758321,0.0013122953,0.3130840039368295,0.18837532050340686,413
RITE AID #9055 (WV),retailer,0.0007910928,0.0013383268,0.3130312963861948,0.18835410856686388,414
WINN-DIXIE PHARMACY #6148 (WV),retailer,0.0007990933,0.0013519741,0.3129672870616137,0.18832116186117867,415
MEDICO PHARMACY #9331 (KY),retailer,0.0015037343,0.0025539554,0.312163158778227,0.1883194774345318,416
HEALTH MART PHARMACY #9614 (PA),retailer,0.0007624807,0.0012895201,0.3129842039301527,0.1883063304183912,417
RITE AID #1357 (PA),retailer,0.0014732905,0.0025020235,0.3121608678816706,0.18829733009581714,418
COMMUNITY PHARMACY #8449 (NC),retailer,0.00076331134,0.0012909374,0.3129425915654283,0.18828192994217388,419
HEALTH MART PHARMACY #7825 (MI),retailer,0.0007479948,0.0012648103,0.3129556382235132,0.18827930710075377,420
PEOPLES PHARMACY #9281 (MI),retailer,0.0014407735,0.0024465558,0.3121648482721593,0.18827753131599997,421
GOOD NEIGHBOR PHARMACY #8277 (KY),retailer,0.0007156305,0.0012096026,0.3129814570749914,0.18827271526910122,422
VILLAGE PHARMACY #8245 (KY),retailer,0.0007441718,0.0012582887,0.3129393230347229,0.18826690935294807,423
WALMART PHARMACY #7743 (NC),retailer,0.00073381857,0.0012406281,0.3129328371112835,0.18825595348432536,424
COMMUNITY PHARMACY #5728 (MI),retailer,0.0007142274,0.0012072095,0.3129493653744953,0.18825250305292365,425
VILLAGE PHARMACY #8609 (MI),retailer,0.00072936434,0.0012330298,0.3128854276794599,0.1882244685122166,426
HOMETOWN PHARMACY #5380 (NC),retailer,0.0013505901,0.0022927208,0.3121749216758404,0.1882220413623046,427
QUALITY CARE PHARMACY #3353 (MI),retailer,0.0012425361,0.002108402,0.3122033646453412,0.18816537963266994,428
CORNER DRUG STORE #7333 (KY),retailer,0.0011824525,0.0020059105,0.3121955490516971,0.18811969363137188,429
