date,manufacturer,distributor,retailer,retailer_state,quantity,z_quantity,flag_volume,flag_frequency,flag_surge,flag_concentration,flag_iforest,iforest_score,anomaly_score
2012-05-10,SANDOZ INC,MIAMI-LUKEN INC,TUG VALLEY PHARMACY #1 (WV),WV,79912,3.4563761492741807,False,False,False,True,True,0.7400178953233097,2
2012-07-15,WATSON LABORATORIES INC,HENRY SCHEIN INC,SUNRISE PHARMACY #9115 (NC),NC,50000,2.1009764864795044,False,False,True,False,True,0.6513743446356968,2
2012-10-27,VINTAGE PHARMACEUTICALS LLC,PENN PHARMACEUTICAL SERVICES INC,WALMART PHARMACY #2169 (FL),FL,8426,0.21713770669126276,False,False,False,True,True,0.6469664001213749,2
2013-10-04,LANNETT COMPANY INC,BURLINGTON DRUG COMPANY INC,GOOD NEIGHBOR PHARMACY #9366 (NM),NM,430,-0.14518429463617213,False,False,False,True,True,0.6307774797569908,2
2012-06-26,ABBOTT LABORATORIES,PRESCRIPTION SUPPLY INC,MEDICO PHARMACY #7590 (OH),OH,50000,2.1009764864795044,False,False,True,False,True,0.674019354080618,2
2009-09-25,SUN PHARMA GLOBAL INC,DIRECT RX,RITE AID #6097 (TX),TX,50000,2.1009764864795044,False,False,False,True,True,0.6732156671479657,2
2010-03-07,TEVA PHARMACEUTICALS USA INC,ANDA INC,COMMUNITY PHARMACY #9946 (SC),SC,50000,2.1009764864795044,False,False,False,True,True,0.692012859645612,2
2012-12-11,AMNEAL PHARMACEUTICALS LLC,AMERISOURCEBERGEN DRUG CORP,WALGREENS #3068 (MD),MD,50000,2.1009764864795044,False,False,False,True,True,0.6704882757955993,2
2007-11-28,MALLINCKRODT LLC,DAKOTA DRUG INC,CVS PHARMACY #3972 (IA),IA,686,-0.13358419054164697,False,False,False,True,True,0.6360467311678034,2
2007-04-06,PURDUE PHARMA LP,KINRAY LLC,PEOPLES PHARMACY #8586 (NM),NM,50000,2.1009764864795044,False,False,False,True,True,0.6787328727673138,2
2011-09-11,SUN PHARMA GLOBAL INC,BURLINGTON DRUG COMPANY INC,MEDICO PHARMACY #4308 (TN),TN,6704,0.13910888149293324,False,True,False,False,True,0.6744660138677757,2
2012-05-15,PAR PHARMACEUTICAL INC,MIAMI-LUKEN INC,TUG VALLEY PHARMACY #1 (WV),WV,66073,2.829290834570533,False,False,False,True,True,0.7140655643512589,2
2010-06-05,MYLAN PHARMACEUTICALS INC,ANDA INC,KROGER PHARMACY #1424 (MD),MD,306,-0.15080309505695777,False,False,False,True,True,0.610168297093589,2
2014-02-20,WATSON LABORATORIES INC,BELLCO DRUG CORP,MEDICO PHARMACY #2040 (AL),AL,50000,2.1009764864795044,False,False,False,True,True,0.6765700533901126,2
2013-08-04,SANDOZ INC,DAKOTA DRUG INC,SUNRISE PHARMACY #9171 (MI),MI,54348,2.2979970044599556,False,False,True,False,True,0.6711048274616442,2
2011-09-03,HIKMA PHARMACEUTICALS,DAKOTA DRUG INC,HOMETOWN PHARMACY #2676 (VT),VT,157,-0.1575547181432244,False,False,False,True,True,0.6168426432511906,2
2013-08-17,SANDOZ INC,BURLINGTON DRUG COMPANY INC,FAMILY CARE PHARMACY #6857 (WV),WV,50000,2.1009764864795044,False,False,True,False,True,0.6884233392765216,2
2013-11-12,IMPAX LABORATORIES INC,HENRY SCHEIN INC,SUNRISE PHARMACY #9254 (IN),IN,507,-0.14169520082649076,False,True,False,False,True,0.6682426375521837,2
2012-02-20,QUALITEST PHARMACEUTICALS,PRESCRIPTION SUPPLY INC,RITE AID #9791 (OH),OH,125,-0.15900473115504005,False,True,False,False,True,0.6895125268034987,2
2013-09-01,VINTAGE PHARMACEUTICALS LLC,HENRY SCHEIN INC,FAMILY CARE PHARMACY #2188 (AR),AR,240,-0.15379374689382755,False,False,False,True,True,0.6185812866889216,2
2013-01-10,WATSON LABORATORIES INC,MIAMI-LUKEN INC,TUG VALLEY PHARMACY #1 (WV),WV,57241,2.429087243309414,False,False,False,True,True,0.7350279352433793,2
2009-04-20,IMPAX LABORATORIES INC,MORRIS & DICKSON CO LLC,PEOPLES PHARMACY #8432 (IL),IL,63,-0.16181413136543285,False,False,False,True,True,0.6076689623124093,2
2011-09-30,ENDO PHARMACEUTICALS INC,AMERISOURCEBERGEN DRUG CORP,QUALITY CARE PHARMACY #5333 (AL),AL,474,-0.14319052674492563,False,False,False,True,True,0.6282526693333451,2
2010-03-08,ACTAVIS PHARMA INC,GULF COAST MEDICAL SUPPLY,PEOPLES PHARMACY #9592 (NE),NE,4399,0.03466263173558739,False,False,False,True,True,0.6273573530652672,2
2013-08-05,MALLINCKRODT LLC,BELLCO DRUG CORP,VILLAGE PHARMACY #4187 (VT),VT,50000,2.1009764864795044,False,False,False,True,True,0.6831465792915192,2
2010-12-21,CADISTA PHARMACEUTICALS INC,SMITH DRUG COMPANY,KROGER PHARMACY #2481 (PA),PA,1242,-0.1083902144613501,False,False,True,False,True,0.6162437310215522,2
2012-08-03,QUALITEST PHARMACEUTICALS,GULF COAST MEDICAL SUPPLY,HOMETOWN PHARMACY #2667 (NY),NY,740,-0.13113729358420806,False,False,False,True,True,0.6230334546392202,2
2014-09-03,JANSSEN PHARMACEUTICALS INC,VALUEDRUGCO,GOOD NEIGHBOR PHARMACY #1710 (IN),IN,667,-0.13444513576741252,False,True,False,False,True,0.6138052321619363,2
2011-03-29,JANSSEN PHARMACEUTICALS INC,KINRAY LLC,GOOD NEIGHBOR PHARMACY #1948 (OH),OH,50000,2.1009764864795044,False,False,True,False,True,0.6620883953101868,2
2013-11-19,PAR PHARMACEUTICAL INC,CARDINAL HEALTH INC,CORNER DRUG STORE #6876 (IL),IL,50000,2.1009764864795044,False,False,True,False,True,0.7106212633313432,2
2009-12-31,IMPAX LABORATORIES INC,AMERISOURCEBERGEN DRUG CORP,HEALTH MART PHARMACY #9954 (OR),OR,53,-0.16226726043162523,False,False,False,True,True,0.6280561225471889,2
2012-05-03,WATSON LABORATORIES INC,NATIONAL WHOLESALE DRUG CO INC,SUNRISE PHARMACY #3110 (PA),PA,50000,2.1009764864795044,False,False,True,False,True,0.6567261728310086,2
2013-01-12,JANSSEN PHARMACEUTICALS INC,MORRIS & DICKSON CO LLC,WALGREENS #4750 (AK),AK,10,-0.16421571541625252,False,False,False,True,True,0.6357385452276322,2
2011-10-07,VINTAGE PHARMACEUTICALS LLC,HD SMITH WHOLESALE DRUG CO,PEOPLES PHARMACY #7179 (NH),NH,50000,2.1009764864795044,False,False,True,False,True,0.7271138913253155,2
2012-06-26,PURDUE PHARMA LP,VALUEDRUGCO,CVS PHARMACY #7625 (PA),PA,50000,2.1009764864795044,False,False,True,False,True,0.704081673001939,2
2013-08-28,SANDOZ INC,HENRY SCHEIN INC,PUBLIX PHARMACY #5505 (PA),PA,58368,2.4801548890692966,False,False,True,False,True,0.6630490268803203,2
2013-02-26,LANNETT COMPANY INC,CARDINAL HEALTH INC,KROGER PHARMACY #7609 (WI),WI,50000,2.1009764864795044,False,False,False,True,True,0.6844659087427789,2
2012-02-23,HIKMA PHARMACEUTICALS,HENRY SCHEIN INC,WINN-DIXIE PHARMACY #4241 (FL),FL,50000,2.1009764864795044,False,False,False,True,True,0.6764484433605856,2
2012-06-26,IMPAX LABORATORIES INC,HENRY SCHEIN INC,HARRIS TEETER PHARMACY #1613 (MO),MO,2026,-0.07286489567186673,False,False,False,True,True,0.627656220965612,2
2013-03-27,IMPAX LABORATORIES INC,CARDINAL HEALTH INC,WALGREENS #9185 (OK),OK,76,-0.16122506357938274,False,False,True,False,True,0.6171148921089451,2
2010-01-03,PAR PHARMACEUTICAL INC,DAKOTA DRUG INC,COMMUNITY PHARMACY #6340 (NY),NY,50000,2.1009764864795044,False,False,False,True,True,0.6668689342851682,2
2011-01-18,SANDOZ INC,NATIONAL WHOLESALE DRUG CO INC,WINN-DIXIE PHARMACY #9514 (TN),TN,50000,2.1009764864795044,False,True,False,False,True,0.7183123992803919,2
2011-01-26,AMNEAL PHARMACEUTICALS LLC,GULF COAST MEDICAL SUPPLY,MEDICO PHARMACY #3531 (IL),IL,50000,2.1009764864795044,False,False,False,True,True,0.6746124383723283,2
2007-10-24,SANDOZ INC,HD SMITH WHOLESALE DRUG CO,COMMUNITY PHARMACY #9008 (UT),UT,124,-0.1590500440616593,False,False,False,True,True,0.6165152008874752,2
2013-05-05,MALLINCKRODT LLC,ANDA INC,HOMETOWN PHARMACY #7895 (OH),OH,169,-0.15701096326379352,False,False,False,True,True,0.6257336766373798,2
2011-11-16,AMNEAL PHARMACEUTICALS LLC,HD SMITH WHOLESALE DRUG CO,HARRIS TEETER PHARMACY #5285 (NV),NV,50000,2.1009764864795044,False,False,False,True,True,0.6659676614889135,2
2010-08-04,ACTAVIS PHARMA INC,KEYSOURCE MEDICAL INC,MEDICO PHARMACY #8908 (WV),WV,855,-0.1259263093229956,False,False,False,True,True,0.6216405301324259,2
2012-06-29,ABBOTT LABORATORIES,KINRAY LLC,KROGER PHARMACY #9317 (KY),KY,94,-0.16040943126023643,False,False,True,False,True,0.6449800814717609,2
2012-12-26,LANNETT COMPANY INC,AMERISOURCEBERGEN DRUG CORP,WALMART PHARMACY #8167 (LA),LA,50000,2.1009764864795044,False,True,False,False,True,0.6962029979901,2
2012-06-05,PURDUE PHARMA LP,SMITH DRUG COMPANY,HEALTH MART PHARMACY #6404 (NV),NV,217,-0.15483594374607004,False,False,True,False,True,0.6369652029209422,2
2014-03-28,MYLAN PHARMACEUTICALS INC,VALUEDRUGCO,PEOPLES PHARMACY #6083 (KS),KS,107,-0.15982036347418635,False,False,False,True,True,0.6271529747583613,2
2009-10-31,HIKMA PHARMACEUTICALS,DIRECT RX,PEOPLES PHARMACY #7815 (IA),IA,50000,2.1009764864795044,False,False,True,False,True,0.6812372410101986,2
2008-06-29,JANSSEN PHARMACEUTICALS INC,ANDA INC,KROGER PHARMACY #3252 (MS),MS,50000,2.1009764864795044,False,False,False,True,True,0.6682243995621572,2
2012-04-09,SANDOZ INC,KEYSOURCE MEDICAL INC,COMMUNITY PHARMACY #7732 (TN),TN,6598,0.1343057133912939,False,True,False,False,True,0.6216436434056266,2
2009-09-18,RHODES TECHNOLOGIES,MIAMI-LUKEN INC,TUG VALLEY PHARMACY #1 (WV),WV,53499,2.2595263467402216,False,False,False,True,True,0.7310602042428691,2
2011-03-28,JANSSEN PHARMACEUTICALS INC,PRESCRIPTION SUPPLY INC,WALGREENS #5885 (VA),VA,50000,2.1009764864795044,False,False,True,False,True,0.6542130441555959,2
2011-10-13,SANDOZ INC,PRESCRIPTION SUPPLY INC,COMMUNITY PHARMACY #7732 (TN),TN,215,-0.15492656955930853,False,True,False,False,True,0.626147901158413,2
2012-09-30,PURDUE PHARMA LP,NATIONAL WHOLESALE DRUG CO INC,KROGER PHARMACY #2556 (WV),WV,1716,-0.08691189672383082,False,False,True,False,True,0.6148397208837153,2
2009-02-08,ABBOTT LABORATORIES,MCKESSON CORPORATION,CVS PHARMACY #9380 (VT),VT,50000,2.1009764864795044,False,False,False,True,True,0.6833406567407542,2
2010-08-15,MYLAN PHARMACEUTICALS INC,ANDA INC,FAMILY CARE PHARMACY #7821 (NE),NE,50000,2.1009764864795044,False,False,False,True,True,0.6868181832810607,2
2011-10-29,VINTAGE PHARMACEUTICALS LLC,DIRECT RX,QUALITY CARE PHARMACY #1046 (IN),IN,57,-0.16208600880514829,False,False,True,False,True,0.6646929985016362,2
2008-01-13,MALLINCKRODT LLC,HENRY SCHEIN INC,COMMUNITY PHARMACY #3725 (NM),NM,415,-0.14586398823546073,False,False,False,True,True,0.6312043995754175,2
2011-04-09,MALLINCKRODT LLC,NATIONAL WHOLESALE DRUG CO INC,GOOD NEIGHBOR PHARMACY #4115 (ID),ID,1062,-0.1165465376528131,False,False,True,False,True,0.6114476299617569,2
2009-12-22,PURDUE PHARMA LP,DIRECT RX,PUBLIX PHARMACY #3017 (VA),VA,120988,5.317649101566041,True,False,False,False,True,0.6729425122643935,2
2012-05-02,VINTAGE PHARMACEUTICALS LLC,MORRIS & DICKSON CO LLC,MEDICO PHARMACY #1025 (LA),LA,85991,3.7318333086125346,True,False,False,False,True,0.6889693983876498,2
2010-03-27,MALLINCKRODT LLC,GULF COAST MEDICAL SUPPLY,COMMUNITY PHARMACY #7690 (GA),GA,175,-0.15673908582407808,False,False,False,True,True,0.6153914064657451,2
2013-11-25,PAR PHARMACEUTICAL INC,DIRECT RX,KROGER PHARMACY #2654 (TN),TN,257,-0.1530234274813005,False,False,True,False,True,0.616800755646023,2
2008-12-03,PURDUE PHARMA LP,SMITH DRUG COMPANY,QUALITY CARE PHARMACY #3956 (MD),MD,50000,2.1009764864795044,False,False,False,True,True,0.6768984706564709,2
2011-08-08,TEVA PHARMACEUTICALS USA INC,NATIONAL WHOLESALE DRUG CO INC,WINN-DIXIE PHARMACY #5612 (SC),SC,50000,2.1009764864795044,False,False,False,True,True,0.6806755967095878,2
2010-11-06,SANDOZ INC,NATIONAL WHOLESALE DRUG CO INC,WINN-DIXIE PHARMACY #9514 (TN),TN,1507,-0.09638229420725176,False,True,False,False,True,0.6115614000964719,2
2010-01-15,RHODES TECHNOLOGIES,BURLINGTON DRUG COMPANY INC,PUBLIX PHARMACY #4509 (KY),KY,167885,7.442688483288492,True,False,False,False,True,0.7252014848317407,2
2008-07-13,ABBOTT LABORATORIES,VALUEDRUGCO,RITE AID #3255 (MD),MD,629,-0.13616702621894358,False,False,False,True,True,0.6228333745057789,2
2009-11-30,MALLINCKRODT LLC,KINRAY LLC,WALGREENS #5136 (FL),FL,50000,2.1009764864795044,False,False,False,True,True,0.6784720039746756,2
2012-06-24,PURDUE PHARMA LP,BURLINGTON DRUG COMPANY INC,COMMUNITY PHARMACY #6185 (OH),OH,49,-0.1624485120581022,False,False,True,False,True,0.6118580091629232,2
2012-07-22,PURDUE PHARMA LP,PENN PHARMACEUTICAL SERVICES INC,PEOPLES PHARMACY #7984 (IN),IN,70,-0.16149694101909817,False,False,True,False,True,0.6406738419406472,2
2010-06-11,TEVA PHARMACEUTICALS USA INC,SMITH DRUG COMPANY,WALMART PHARMACY #9172 (WY),WY,507,-0.14169520082649076,False,False,False,True,True,0.6171951712140764,2
2011-11-12,SUN PHARMA GLOBAL INC,MORRIS & DICKSON CO LLC,HARRIS TEETER PHARMACY #1328 (SC),SC,90,-0.1605906828867134,False,False,True,False,True,0.609193825634393,2
2008-01-03,SUN PHARMA GLOBAL INC,BELLCO DRUG CORP,CVS PHARMACY #4920 (GA),GA,53253,2.248379371711889,False,False,False,True,True,0.6888727644370521,2
2011-04-10,MALLINCKRODT LLC,VALUEDRUGCO,MEDICO PHARMACY #3591 (AK),AK,763,-0.13009509673196556,False,False,True,False,True,0.612756722493882,2
2010-05-05,SANDOZ INC,MIAMI-LUKEN INC,RITE AID #8193 (NC),NC,50000,2.1009764864795044,False,False,True,False,True,0.7025226130590749,2
2009-06-22,MALLINCKRODT LLC,BELLCO DRUG CORP,COMMUNITY PHARMACY #5269 (VT),VT,50000,2.1009764864795044,False,False,False,True,True,0.6718149577108758,2
2013-01-26,IMPAX LABORATORIES INC,HD SMITH WHOLESALE DRUG CO,SUNRISE PHARMACY #4515 (MD),MD,50000,2.1009764864795044,False,False,False,True,True,0.6899159111307446,2
2011-10-01,ACTAVIS PHARMA INC,GULF COAST MEDICAL SUPPLY,FAMILY CARE PHARMACY #5646 (ND),ND,50000,2.1009764864795044,False,False,False,True,True,0.6782087629259785,2
2010-02-12,TEVA PHARMACEUTICALS USA INC,AMERISOURCEBERGEN DRUG CORP,PUBLIX PHARMACY #3738 (TN),TN,43,-0.16272038949781764,False,True,False,False,True,0.611184237941816,2
2009-04-16,MYLAN PHARMACEUTICALS INC,KINRAY LLC,WINN-DIXIE PHARMACY #8953 (AK),AK,133,-0.15864222790208612,False,False,False,True,True,0.6230474930089784,2
2012-03-23,PURDUE PHARMA LP,DIRECT RX,PUBLIX PHARMACY #4158 (UT),UT,50000,2.1009764864795044,False,False,False,True,True,0.6814938012347888,2
2013-12-09,PAR PHARMACEUTICAL INC,VALUEDRUGCO,SUNRISE PHARMACY #8238 (CO),CO,50000,2.1009764864795044,False,False,False,True,True,0.677917983025258,2
2009-03-08,QUALITEST PHARMACEUTICALS,KINRAY LLC,WALMART PHARMACY #2785 (OR),OR,50000,2.1009764864795044,False,False,False,True,True,0.6849619291113765,2
2012-03-14,WATSON LABORATORIES INC,HD SMITH WHOLESALE DRUG CO,FAMILY CARE PHARMACY #5135 (GA),GA,50000,2.1009764864795044,False,False,False,True,True,0.6853235996214486,2
2012-02-14,CADISTA PHARMACEUTICALS INC,ANDA INC,COMMUNITY PHARMACY #9231 (PA),PA,55,-0.16217663461838677,False,True,False,False,True,0.613523815438634,2
2008-02-01,SANDOZ INC,CARDINAL HEALTH INC,COMMUNITY PHARMACY #9850 (IL),IL,50000,2.1009764864795044,False,False,False,True,True,0.6824166042092862,2
2007-09-16,ABBOTT LABORATORIES,BURLINGTON DRUG COMPANY INC,SUNRISE PHARMACY #6355 (CT),CT,149,-0.1579172213961783,False,False,False,True,True,0.6123868376352857,2
2010-11-21,SUN PHARMA GLOBAL INC,DAKOTA DRUG INC,HOMETOWN PHARMACY #4608 (AK),AK,233,-0.15411093724016223,False,False,False,True,True,0.6464269422902165,2
2011-12-31,RHODES TECHNOLOGIES,HENRY SCHEIN INC,CVS PHARMACY #6850 (ME),ME,50000,2.1009764864795044,False,False,False,True,True,0.6790678425520362,2
2010-05-14,HIKMA PHARMACEUTICALS,BELLCO DRUG CORP,PEOPLES PHARMACY #9412 (PA),PA,223547,9.964895491528573,True,False,False,False,True,0.7312868877591385,2
2012-08-27,ACTAVIS PHARMA INC,DIRECT RX,MEDICO PHARMACY #1025 (LA),LA,731,-0.13154510974378122,False,False,True,False,True,0.6316314201916898,2
2011-10-06,LANNETT COMPANY INC,MORRIS & DICKSON CO LLC,PEOPLES PHARMACY #9725 (KS),KS,50000,2.1009764864795044,False,False,False,True,True,0.6971123723369291,2
2010-11-10,CADISTA PHARMACEUTICALS INC,GULF COAST MEDICAL SUPPLY,SUNRISE PHARMACY #1202 (TN),TN,50000,2.1009764864795044,False,False,True,False,True,0.6618419905128256,2
2014-09-07,WATSON LABORATORIES INC,AMERISOURCEBERGEN DRUG CORP,COMMUNITY PHARMACY #9311 (VT),VT,50000,2.1009764864795044,False,False,False,True,True,0.6768385074132623,2
2010-12-13,CADISTA PHARMACEUTICALS INC,MIAMI-LUKEN INC,WALMART PHARMACY #3793 (WV),WV,155,-0.15764534395646287,False,False,True,False,True,0.6124567310234221,2
2009-12-31,VINTAGE PHARMACEUTICALS LLC,MCKESSON CORPORATION,GOOD NEIGHBOR PHARMACY #5135 (UT),UT,50000,2.1009764864795044,False,False,False,True,True,0.6782447317967216,2
2007-08-30,LANNETT COMPANY INC,HD SMITH WHOLESALE DRUG CO,CVS PHARMACY #5905 (AR),AR,50000,2.1009764864795044,False,False,False,True,True,0.6787328727673138,2
2012-07-25,RHODES TECHNOLOGIES,MORRIS & DICKSON CO LLC,CVS PHARMACY #1132 (ND),ND,1517,-0.09592916514105937,False,False,True,False,True,0.6111146588087762,2
2012-08-24,PURDUE PHARMA LP,ANDA INC,COMMUNITY PHARMACY #6113 (VA),VA,93,-0.16045474416685568,False,False,True,False,True,0.6195797744819879,2
2014-04-05,IMPAX LABORATORIES INC,AMERISOURCEBERGEN DRUG CORP,WALGREENS #3068 (MD),MD,1411,-0.1007323332426987,False,False,False,True,True,0.6339893762531615,2
2014-09-04,JANSSEN PHARMACEUTICALS INC,NATIONAL WHOLESALE DRUG CO INC,HEALTH MART PHARMACY #8541 (AR),AR,50000,2.1009764864795044,False,False,False,True,True,0.6789312041744924,2
2012-06-27,MALLINCKRODT LLC,KEYSOURCE MEDICAL INC,RITE AID #6129 (KS),KS,50000,2.1009764864795044,False,False,False,True,True,0.6897087732622874,2
2012-07-28,PURDUE PHARMA LP,PRESCRIPTION SUPPLY INC,COMMUNITY PHARMACY #7732 (TN),TN,199,-0.15565157606521635,False,False,True,False,True,0.6775454440941421,2
2013-07-21,RHODES TECHNOLOGIES,DIRECT RX,SUNRISE PHARMACY #9479 (AK),AK,1388,-0.1017745300949412,False,False,False,True,True,0.613919083409205,2
2014-05-15,MYLAN PHARMACEUTICALS INC,KEYSOURCE MEDICAL INC,MAIN STREET PHARMACY #7340 (MD),MD,50000,2.1009764864795044,False,False,False,True,True,0.6782452468450226,2
2011-10-05,VINTAGE PHARMACEUTICALS LLC,HENRY SCHEIN INC,GOOD NEIGHBOR PHARMACY #5451 (CO),CO,40,-0.16285632821767534,False,False,True,False,True,0.6403804046197576,2
2012-08-06,PURDUE PHARMA LP,NATIONAL WHOLESALE DRUG CO INC,CVS PHARMACY #9443 (LA),LA,801,-0.12837320628043447,False,False,True,False,True,0.6806562794460519,2
2012-08-19,ACTAVIS PHARMA INC,PENN PHARMACEUTICAL SERVICES INC,MAIN STREET PHARMACY #5558 (NC),NC,50000,2.1009764864795044,False,False,True,False,True,0.7140233476961402,2
2009-10-30,ABBOTT LABORATORIES,DIRECT RX,SUNRISE PHARMACY #2391 (OR),OR,50000,2.1009764864795044,False,False,False,True,True,0.672334126512785,2
2009-03-22,SUN PHARMA GLOBAL INC,DIRECT RX,MAIN STREET PHARMACY #9847 (FL),FL,50000,2.1009764864795044,False,False,False,True,True,0.6854255217915052,2
2007-02-19,SUN PHARMA GLOBAL INC,PRESCRIPTION SUPPLY INC,MEDICO PHARMACY #6279 (CO),CO,50000,2.1009764864795044,False,False,False,True,True,0.6819550466330774,2
2010-04-28,SUN PHARMA GLOBAL INC,VALUEDRUGCO,VILLAGE PHARMACY #8550 (NV),NV,50000,2.1009764864795044,False,False,False,True,True,0.6768984706564709,2
2010-07-06,JANSSEN PHARMACEUTICALS INC,SMITH DRUG COMPANY,MEDICO PHARMACY #9056 (GA),GA,1818,-0.08228998024866843,False,False,True,False,True,0.6105643801689934,2
2011-08-17,JANSSEN PHARMACEUTICALS INC,PRESCRIPTION SUPPLY INC,SUNRISE PHARMACY #9115 (NC),NC,50000,2.1009764864795044,False,False,True,False,True,0.6724012546151455,2
2013-04-11,CADISTA PHARMACEUTICALS INC,MORRIS & DICKSON CO LLC,COMMUNITY PHARMACY #6060 (KY),KY,50000,2.1009764864795044,False,False,True,False,True,0.6588907095998584,2
2012-12-27,MYLAN PHARMACEUTICALS INC,DAKOTA DRUG INC,CORNER DRUG STORE #8633 (CO),CO,534,-0.1404717523477713,False,False,False,True,True,0.6167777266420713,2
2011-10-05,RHODES TECHNOLOGIES,HD SMITH WHOLESALE DRUG CO,MAIN STREET PHARMACY #3903 (WY),WY,50000,2.1009764864795044,False,False,False,True,True,0.6824166042092862,2
2008-02-19,LANNETT COMPANY INC,AMERISOURCEBERGEN DRUG CORP,GOOD NEIGHBOR PHARMACY #9336 (OK),OK,50000,2.1009764864795044,False,False,False,True,True,0.6819550466330774,2
2009-01-27,CADISTA PHARMACEUTICALS INC,SMITH DRUG COMPANY,QUALITY CARE PHARMACY #1878 (NY),NY,68,-0.16158756683233666,False,False,False,True,True,0.6217297328555924,2
2008-07-02,ACTAVIS PHARMA INC,SMITH DRUG COMPANY,COMMUNITY PHARMACY #3399 (MS),MS,50000,2.1009764864795044,False,False,False,True,True,0.6822227892027385,2
2011-10-04,VINTAGE PHARMACEUTICALS LLC,GULF COAST MEDICAL SUPPLY,RITE AID #8802 (IN),IN,1129,-0.11351057290932409,False,False,True,False,True,0.6716755907675103,2
2009-06-09,RHODES TECHNOLOGIES,BURLINGTON DRUG COMPANY INC,SUNRISE PHARMACY #6355 (CT),CT,50000,2.1009764864795044,False,False,False,True,True,0.6655172292781872,2
2013-11-22,PAR PHARMACEUTICAL INC,HENRY SCHEIN INC,CORNER DRUG STORE #1999 (SD),SD,50000,2.1009764864795044,False,False,True,False,True,0.7145066095875892,2
2012-07-27,WATSON LABORATORIES INC,NATIONAL WHOLESALE DRUG CO INC,PUBLIX PHARMACY #9802 (MT),MT,245,-0.15356718236073136,False,False,True,False,True,0.6517573612715032,2
2007-10-26,AMNEAL PHARMACEUTICALS LLC,PRESCRIPTION SUPPLY INC,CORNER DRUG STORE #9369 (NC),NC,85,-0.1608172474198096,False,False,False,True,True,0.6415893977896365,2
2010-03-14,SUN PHARMA GLOBAL INC,SMITH DRUG COMPANY,VILLAGE PHARMACY #1879 (VT),VT,50000,2.1009764864795044,False,False,False,True,True,0.6759232474620203,2
2011-08-22,MALLINCKRODT LLC,GULF COAST MEDICAL SUPPLY,CVS PHARMACY #7455 (CT),CT,62696,2.676269148917363,False,False,False,True,True,0.6995783198941662,2
2009-10-20,PURDUE PHARMA LP,AMERISOURCEBERGEN DRUG CORP,HOMETOWN PHARMACY #1878 (FL),FL,50000,2.1009764864795044,False,False,False,True,True,0.6805722461275392,2
2010-12-15,QUALITEST PHARMACEUTICALS,HENRY SCHEIN INC,RITE AID #9791 (OH),OH,3111,-0.023700391989992426,False,True,False,False,True,0.6232659573498318,2
2011-10-01,CADISTA PHARMACEUTICALS INC,KINRAY LLC,CORNER DRUG STORE #5010 (AL),AL,50000,2.1009764864795044,False,False,False,True,True,0.6718510976781981,2
2012-04-20,ACTAVIS PHARMA INC,NATIONAL WHOLESALE DRUG CO INC,PUBLIX PHARMACY #7116 (NY),NY,50000,2.1009764864795044,False,False,False,True,True,0.6726659383737625,2
2011-10-16,VINTAGE PHARMACEUTICALS LLC,VALUEDRUGCO,WALMART PHARMACY #7897 (IN),IN,187,-0.15619533094464721,False,False,True,False,True,0.6646929985016362,2
2010-10-31,SUN PHARMA GLOBAL INC,MCKESSON CORPORATION,MEDICO PHARMACY #4308 (TN),TN,50000,2.1009764864795044,False,True,False,False,True,0.7224384829275942,2
2011-05-21,RHODES TECHNOLOGIES,MIAMI-LUKEN INC,TUG VALLEY PHARMACY #1 (WV),WV,72445,3.118024675548323,False,False,False,True,True,0.746555522174934,2
2009-10-21,SANDOZ INC,MORRIS & DICKSON CO LLC,WINN-DIXIE PHARMACY #9514 (TN),TN,35,-0.16308289275077154,False,True,False,False,True,0.6346359633051631,2
2012-08-12,ACTAVIS PHARMA INC,NATIONAL WHOLESALE DRUG CO INC,SUNRISE PHARMACY #7033 (OR),OR,152,-0.15778128267632058,False,False,True,False,True,0.612296610501889,2
2011-04-14,JANSSEN PHARMACEUTICALS INC,AMERISOURCEBERGEN DRUG CORP,GOOD NEIGHBOR PHARMACY #6031 (VT),VT,116,-0.15941254731461318,False,False,False,True,True,0.6331629845340355,2
2012-02-15,ACTAVIS PHARMA INC,DAKOTA DRUG INC,MEDICO PHARMACY #5475 (KS),KS,50000,2.1009764864795044,False,False,False,True,True,0.6910131685859876,2
2012-08-27,PURDUE PHARMA LP,MORRIS & DICKSON CO LLC,FAMILY CARE PHARMACY #2623 (LA),LA,435,-0.14495773010307594,False,False,True,False,True,0.6276937613461245,2
2014-01-12,PAR PHARMACEUTICAL INC,ANDA INC,HOMETOWN PHARMACY #7895 (OH),OH,295,-0.15130153702976942,False,False,False,True,True,0.6314552920040446,2
2011-01-28,SANDOZ INC,PENN PHARMACEUTICAL SERVICES INC,WINN-DIXIE PHARMACY #9514 (TN),TN,170,-0.15696565035717427,False,True,False,False,True,0.6120957222988065,2
2011-11-26,SUN PHARMA GLOBAL INC,MCKESSON CORPORATION,MEDICO PHARMACY #8496 (VA),VA,50000,2.1009764864795044,False,False,True,False,True,0.6747754965425362,2
2014-01-20,RHODES TECHNOLOGIES,DAKOTA DRUG INC,CVS PHARMACY #2163 (AK),AK,50000,2.1009764864795044,False,False,False,True,True,0.6868181832810607,2
